"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,93009640,4,200,,93750635
2016,93009647,4,50,,93750636
2016,93009652,4,130,,93750637
2016,93009678,2,60,,93750638
2016,93009687,4,200,,93750639
2016,92394383,9,0,,93759831
2016,92394404,9,0,,93759832
2016,92394475,9,0,17-NOV-16,93759833
2016,92394557,9,0,,93759884
2016,92394570,9,0,,93759885
2016,92394647,27,1,,93759886
2016,92394652,9,0,,93759887
2016,92387099,13,500,,93759973
2016,92387179,27,360,,93759975
2016,92387201,27,399,,93759976
2016,92387240,13,5200,,93759977
2016,92393639,9,0,,93759996
2016,92393685,9,0,,93759997
2016,92388954,9,0,,93760012
2016,92311391,9,0,,93760014
2016,92311420,27,250,,93760015
2016,92387309,9,0,,93760019
2016,92387364,9,0,,93760020
2016,92387365,13,150,,93760021
2016,92387392,9,0,,93760022
2016,92387400,9,0,,93760023
2016,92393752,9,0,,93760040
2016,92393760,9,0,,93760041
2016,92389026,9,0,,93760078
2016,92389080,9,0,,93760079
2016,92389088,9,0,,93760080
2016,92389110,9,0,,93760081
2016,92389118,9,0,,93760082
2016,92389152,9,0,,93760083
2016,96021559,3,6000,,100715139
2016,96021557,3,6000,23-APR-16,100715137
2016,96021571,63,2500,,100715151
2016,96021812,63,18,,100715487
2016,96021802,63,18,13-APR-16,100715478
2016,96021898,4,170,,100715600
2016,90558069,7,20,,93778681
2016,93613374,7,300,,93778682
2016,93613389,7,440,,93778683
2016,91170042,7,1,,93778684
2016,89949396,7,1,,93778685
2016,93614489,7,1500,,93778686
2016,91783864,7,150,,93778689
2016,90563290,7,508,13-APR-16,93778690
2016,91783866,7,508,,93778691
2016,93617492,7,800,05-DEC-16,93778692
2016,92394757,7,700,,93778693
2016,93007493,7,40,,93778694
2016,92395863,7,2200,,93778695
2016,89955604,7,200,,93778696
2016,92396934,7,2499,,93778697
2016,89335387,7,300,,93778709
2016,91777782,7,800,,93778710
2016,91168879,7,300,,93778711
2016,90558120,7,1500,,93778712
2016,90558121,7,429,,93778713
2016,92388611,7,5354,,93778714
2016,89337590,7,700,,93778715
2016,89337616,7,350,,93778716
2016,89337626,7,1000,26-SEP-16,93778717
2016,93617515,7,4998,25-MAR-16,93778719
2016,93008673,7,1000,,93778720
2016,91786143,7,800,,93778721
