"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
21322016,2132,2016,"CT0002700","CT0002700","","N","N",,"I","CLINTON","CLINTON PD","Clinton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",13008,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",26,5,31,1,4,5,0,0,01-JAN-98,01-DEC-01,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21332016,2133,2016,"CT0003200","CT0003200","","N","N",,"I","COVENTRY","COVENTRY PD","Coventry","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",12437,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",12,4,16,2,1,3,0,0,01-JAN-98,01-APR-03,,,,,"N","TOLLAND","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21342016,2134,2016,"CT0003300","CT0003300","","N","N",,"I","CROMWELL","CROMWELL PD","Cromwell","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",14041,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,2,23,4,6,10,0,0,01-JAN-98,01-DEC-99,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21352016,2135,2016,"CT0003400","CT0003400","","N","N",,"I","DANBURY","DANBURY PD","Danbury","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",85335,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",132,0,132,14,5,19,0,0,01-JAN-98,01-APR-14,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21362016,2136,2016,"CT0003500","CT0003500","","N","N",,"I","DARIEN","DARIEN PD","Darien","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",21995,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",42,4,46,7,4,11,0,0,01-JAN-98,01-JUN-01,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21372016,2137,2016,"CT0003700","CT0003700","","N","N",,"I","DERBY","DERBY PD","Derby","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",12660,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",32,1,33,2,1,3,0,0,01-JAN-98,01-JUN-99,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21382016,2138,2016,"CT0004200","CT0004200","","N","N",,"I","EAST HAMPTON","EAST HAMPTON PD","East Hampton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",12839,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",15,0,15,0,2,2,0,0,01-JAN-98,01-MAY-12,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21392016,2139,2016,"CT0004300","CT0004300","","N","N",,"I","EAST HARTFORD","EAST HARTFORD PD","East Hartford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",50733,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",107,9,116,16,21,37,0,0,01-JAN-98,01-DEC-99,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21402016,2140,2016,"CT0004400","CT0004400","","N","N",,"I","EAST HAVEN","EAST HAVEN PD","East Haven","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",28879,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",47,1,48,5,3,8,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21422016,2142,2016,"CT0004600","CT0004600","","N","N",,"I","EASTON","EASTON PD","Easton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",7649,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,0,14,1,2,3,0,0,01-JAN-98,01-JUL-99,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21432016,2143,2016,"CT0004700","CT0004700","","N","N",,"I","EAST WINDSOR","EAST WINDSOR PD WAREHOUSE POINT","East Windsor","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",11443,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,7,30,3,1,4,0,0,01-JAN-98,01-JAN-98,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21452016,2145,2016,"CT0005100","CT0005100","","N","N",,"I","FAIRFIELD","FAIRFIELD PD","Fairfield","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",61889,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",100,1,101,7,5,12,0,0,01-JAN-98,01-JAN-00,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21462016,2146,2016,"CT0005200","CT0005200","","N","N",,"I","FARMINGTON","FARMINGTON PD","Farmington","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",25684,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",41,7,48,4,9,13,0,0,01-JAN-98,01-JUL-02,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21472016,2147,2016,"CT0005400","CT0005400","","N","N",,"I","GLASTONBURY","GLASTONBURY PD","Glastonbury","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",34724,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",50,9,59,7,9,16,0,0,01-JAN-98,01-JAN-00,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21482016,2148,2016,"CT0005600","CT0005600","","N","N",,"I","GRANBY","GRANBY PD","Granby","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",11301,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",12,1,13,3,4,7,0,0,01-JAN-98,01-FEB-98,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21492016,2149,2016,"CT0005700","CT0005700","","N","N",,"I","GREENWICH","GREENWICH PD","Greenwich","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",62970,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",138,14,152,13,13,26,0,0,01-JAN-98,01-SEP-99,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21512016,2151,2016,"CT0005900","CT0005900","","N","N",,"I","GROTON","GROTON CITY PD","Groton","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",9189,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",23,3,26,4,4,8,0,0,01-JAN-98,01-FEB-98,,,,,"N","NEW LONDON","Norwich-New London, CT","Y","Y","Y"
21532016,2153,2016,"CT0006200","CT0006200","","N","N",,"I","HAMDEN","HAMDEN PD","Hamden","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",61138,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",100,12,112,8,15,23,0,0,01-JAN-98,01-DEC-00,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21572016,2157,2016,"CT0007600","CT0007600","","N","N",,"I","MADISON","MADISON PD","Madison","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",18212,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,6,30,3,8,11,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21602016,2160,2016,"CT0008100","CT0008100","","N","N",,"I","MIDDLEBURY","MIDDLEBURY PD","Middlebury","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",7645,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,2,3,0,0,01-JAN-98,01-APR-12,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21612016,2161,2016,"CT0008300","CT0008300","","N","N",,"I","MIDDLETOWN","MIDDLETOWN PD","Middletown","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",46580,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",97,4,101,12,9,21,0,0,01-JAN-98,01-MAR-08,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21632016,2163,2016,"CT0008500","CT0008500","","N","N",,"I","MONROE","MONROE PD","Monroe","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",19898,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",35,6,41,8,7,15,0,0,01-JAN-98,01-JAN-98,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21652016,2165,2016,"CT0008800","CT0008800","","N","N",,"I","NAUGATUCK","NAUGATUCK PD","Naugatuck","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",31469,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",52,5,57,5,6,11,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21672016,2167,2016,"CT0009000","CT0009000","","N","N",,"I","NEW CANAAN","NEW CANAAN PD","New Canaan","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",20509,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",42,5,47,3,1,4,0,0,01-JAN-98,01-JUN-03,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21682016,2168,2016,"CT0009300","CT0009300","","N","N",,"I","NEW HAVEN","NEW HAVEN PD","New Haven","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",130425,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",385,13,398,69,42,111,0,0,01-JAN-98,01-MAY-99,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21692016,2169,2016,"CT0009400","CT0009400","","N","N",,"I","NEWINGTON","NEWINGTON PD","Newington","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",30610,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",46,7,53,5,6,11,0,0,01-JAN-98,01-OCT-16,,,,,"N","HARTFORD","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21702016,2170,2016,"CT0009500","CT0009500","","N","N",,"I","NEW LONDON","NEW LONDON PD","New London","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",27092,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",69,4,73,8,11,19,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW LONDON","Norwich-New London, CT","Y","Y","Y"
21712016,2171,2016,"CT0009600","CT0009600","","N","N",,"I","NEW MILFORD","NEW MILFORD PD","New Milford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",27111,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",44,3,47,6,9,15,0,0,01-JAN-98,01-JAN-01,,,,,"N","LITCHFIELD","Non-MSA","Y","Y","Y"
21722016,2172,2016,"CT0009700","CT0009700","","N","N",,"I","NEWTOWN","NEWTOWN PD","Newtown","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",28105,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",37,0,37,7,4,11,0,0,01-JAN-98,01-APR-03,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21732016,2173,2016,"CT0009900","CT0009900","","N","N",,"I","NORTH BRANFORD","NORTH BRANFORD PD","North Branford","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",14234,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,2,23,1,3,4,0,0,01-JAN-98,01-DEC-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21742016,2174,2016,"CT0010100","CT0010100","","N","N",,"I","NORTH HAVEN","NORTH HAVEN PD","North Haven","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",23777,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",46,3,49,3,6,9,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21752016,2175,2016,"CT0010300","CT0010300","","N","N",,"I","NORWALK","NORWALK PD","Norwalk","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",88989,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",164,23,187,13,17,30,0,0,01-JAN-98,01-OCT-99,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21772016,2177,2016,"CT0010600","CT0010600","","N","N",,"I","OLD SAYBROOK","OLD SAYBROOK PD","Old Saybrook","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",10145,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,4,25,4,3,7,0,0,01-JAN-98,01-SEP-10,,,,,"N","MIDDLESEX","Hartford-East Hartford-MIddletown, CT","Y","Y","Y"
21782016,2178,2016,"CT0010700","CT0010700","","N","N",,"I","ORANGE","ORANGE PD","Orange","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",13940,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",38,5,43,5,5,10,0,0,01-JAN-98,01-JAN-98,,,,,"N","NEW HAVEN","New Haven-Milford, CT","Y","Y","Y"
21792016,2179,2016,"CT0010900","CT0010900","","N","N",,"I","PLAINFIELD","PLAINFIELD PD","Plainfield","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",15015,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",18,2,20,0,2,2,0,0,01-JAN-98,01-JAN-98,,,,,"N","WINDHAM","Worcester, MA-CT","Y","Y","Y"
21812016,2181,2016,"CT0011100","CT0011100","","N","N",,"I","PLYMOUTH","PLYMOUTH PD TERRYVILLE","Plymouth","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",11731,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,5,27,2,1,3,0,0,01-JAN-98,01-SEP-01,,,,,"N","LITCHFIELD","Non-MSA","Y","Y","Y"
21842016,2184,2016,"CT0011600","CT0011600","","N","N",,"I","PUTNAM","PUTNAM PD","Putnam","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",9331,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,2,16,1,1,2,0,0,01-JAN-98,01-APR-98,,,,,"N","WINDHAM","Worcester, MA-CT","Y","Y","Y"
21852016,2185,2016,"CT0011700","CT0011700","","N","N",,"I","REDDING","REDDING POLICE DEPARTMENT","Redding","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",9317,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,6,19,4,0,4,0,0,01-JAN-98,01-JUL-02,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
21862016,2186,2016,"CT0011800","CT0011800","","N","N",,"I","RIDGEFIELD","RIDGEFIELD PD","Ridgefield","","A",8,"Connecticut","CT","CT","1","New England","1","Northeast","Region I","City",25358,23359,"CTUCR0001","Connecticut State Police Crimes Analysis Unit","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",40,3,43,2,3,5,0,0,01-JAN-98,01-JUL-00,,,,,"N","FAIRFIELD","Bridgeport-Stamford-Norwalk, CT","Y","Y","Y"
