"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
18372018,1837,2018,"CO0020100","CO0020100","","N","N",,"I","ALAMOSA","ALAMOSA","Alamosa","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",9955,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",22,2,24,1,2,3,0,0,01-JAN-92,01-JAN-12,01-AUG-12,01-MAR-15,01-FEB-16,01-MAR-15,"N","ALAMOSA","Non-MSA","Y","Y","Y"
18382018,1838,2018,"CO0020200","CO0020200","","N","N",,"I","ADAMS STATE UNIVERSITY","ADAMS STATE COLLEGE","Adams State University","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,1,2,0,0,01-JAN-92,01-JUL-97,01-DEC-13,01-MAR-14,01-JAN-16,01-FEB-14,"N","ALAMOSA","Non-MSA","Y","Y","Y"
18392018,1839,2018,"CO0030000","CO0030000","","N","N",,"I","ARAPAHOE","ARAPAHOE","Arapahoe","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",100575,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",300,44,344,78,125,203,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18402018,1840,2018,"CO0030100","CO0030100","","N","N",,"I","ENGLEWOOD","ENGLEWOOD","Englewood","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",35029,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",66,6,72,10,26,36,0,0,01-JAN-92,01-JAN-92,01-FEB-11,01-FEB-14,01-JAN-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18412018,1841,2018,"CO0030200","CO0030200","","N","N",,"I","LITTLETON","LITTLETON","Littleton","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",48632,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",65,4,69,12,17,29,0,0,01-JAN-92,01-JAN-11,01-FEB-11,01-FEB-14,01-JAN-16,01-APR-13,"N","DOUGLAS; JEFFERSON; ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18422018,1842,2018,"CO0030300","CO0030300","","N","N",,"I","SHERIDAN","SHERIDAN","Sheridan","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6159,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",30,0,30,1,1,2,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18432018,1843,2018,"CO0030400","CO0030400","","N","N",,"I","GLENDALE","GLENDALE","Glendale","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5293,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",23,1,24,5,10,15,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18442018,1844,2018,"CO0030500","CO0030500","","N","N",,"I","CHERRY HILLS VILLAGE","CHERRY HILLS VILLAGE","Cherry Hills Village","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",6740,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",20,3,23,3,1,4,0,0,01-JAN-92,01-JAN-97,01-SEP-12,01-FEB-14,01-JAN-16,01-FEB-14,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18452018,1845,2018,"CO0030600","CO0030600","","N","N",,"I","BOW MAR","BOW MAR","Bow Mar","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",982,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-92,01-JAN-97,01-SEP-03,01-APR-14,01-JAN-16,01-FEB-14,"N","JEFFERSON; ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18462018,1846,2018,"CO0030700","CO0030700","","N","N",,"I","GREENWOOD VILLAGE","GREENWOOD VILLAGE","Greenwood Village","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",15989,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",49,6,55,11,16,27,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-OCT-14,01-JAN-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18472018,1847,2018,"CO0030800","CO0030800","","N","N",,"I","COLUMBINE VALLEY","COLUMBINE VALLEY","Columbine Valley","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1469,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,1,0,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-FEB-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18482018,1848,2018,"CO0030900","CO0030900","","N","N",,"I","ARAPAHOE COMM COLLEGE","ARAPAHOE COMM COLLEGE","Arapahoe Community College","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,1,3,4,0,0,01-JAN-92,01-JAN-97,01-JUN-03,01-APR-14,01-JAN-16,01-APR-14,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18492018,1849,2018,"CO0031100","CO0031100","","N","N",,"I","CENTENNIAL","CENTENNIAL","Centennial","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",111646,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",106,8,114,16,33,49,0,0,01-JAN-92,01-JAN-02,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18522018,1852,2018,"CO0040000","CO0040000","","N","N",,"I","ARCHULETA","ARCHULETA","Archuleta","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",11541,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",11,22,33,2,8,10,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ARCHULETA","Non-MSA","Y","Y","Y"
18532018,1853,2018,"CO0040100","CO0040100","","N","N",,"I","PAGOSA SPRINGS","PAGOSA SPRINGS","Pagosa Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1974,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","ARCHULETA","Non-MSA","Y","Y","Y"
18552018,1855,2018,"CO0050000","CO0050000","","N","N",,"I","BACA","BACA","Baca","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",1662,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,4,8,0,5,5,0,0,01-JAN-92,01-JAN-97,01-NOV-03,01-FEB-14,01-JAN-16,01-APR-13,"N","BACA","Non-MSA","Y","Y","Y"
18562018,1856,2018,"CO0050100","CO0050100","","N","N",,"I","SPRINGFIELD","SPRINGFIELD","Springfield","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1358,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JAN-92,01-JAN-03,01-AUG-04,01-OCT-14,01-JAN-16,01-APR-13,"N","BACA","Non-MSA","Y","Y","Y"
18592018,1859,2018,"CO0050700","CO0050700","","N","N",,"I","WALSH","WALSH","Walsh","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",509,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-92,01-OCT-04,01-NOV-04,01-MAY-14,01-FEB-16,01-MAY-14,"N","BACA","Non-MSA","Y","Y","Y"
18602018,1860,2018,"CO0060000","CO0060000","","N","N",,"I","BENT","BENT","Bent","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",5868,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,5,12,1,7,8,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","BENT","Non-MSA","Y","Y","Y"
18622018,1862,2018,"CO0070000","CO0070000","","N","N",,"I","BOULDER","BOULDER","Boulder","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",60008,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",91,139,230,13,142,155,0,0,01-JAN-92,01-JAN-15,01-FEB-15,01-FEB-15,01-JAN-16,01-FEB-15,"N","BOULDER","Boulder, CO","Y","Y","Y"
18632018,1863,2018,"CO0070100","CO0070100","","N","N",,"I","BOULDER","BOULDER","Boulder","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",108380,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",138,32,170,35,57,92,0,0,01-JAN-92,01-JAN-10,01-JUN-10,01-FEB-14,01-JAN-16,01-APR-13,"N","BOULDER","Boulder, CO","Y","Y","Y"
18652018,1865,2018,"CO0070300","CO0070300","","N","N",,"I","LAFAYETTE","LAFAYETTE","Lafayette","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",28914,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",30,1,31,11,6,17,0,0,01-JAN-92,01-JAN-11,01-JUN-12,01-FEB-14,01-JAN-16,01-APR-13,"N","BOULDER","Boulder, CO","Y","Y","Y"
18662018,1866,2018,"CO0070400","CO0070400","","N","N",,"I","LONGMONT","LONGMONT","Longmont","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",95534,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",148,17,165,21,59,80,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD; BOULDER","Boulder, CO; Greeley, CO","Y","Y","Y"
18672018,1867,2018,"CO0070500","CO0070500","","N","N",,"I","UNIV OF CO: BOULDER","UNIV OF CO: BOULDER","University of Colorado:","Boulder","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",29,20,49,5,18,23,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","BOULDER","Boulder, CO","Y","Y","Y"
18682018,1868,2018,"CO0070600","CO0070600","","N","N",,"I","LOUISVILLE","LOUISVILLE","Louisville","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",21545,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",33,0,33,2,7,9,0,0,01-JAN-92,01-JAN-12,01-DEC-12,01-MAR-14,01-JAN-16,01-APR-13,"N","BOULDER","Boulder, CO","Y","Y","Y"
18702018,1870,2018,"CO0070800","CO0070800","","N","N",,"I","NEDERLAND","NEDERLAND","Nederland","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1554,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-92,01-JAN-15,01-NOV-15,01-NOV-15,01-JAN-16,01-NOV-15,"N","BOULDER","Boulder, CO","Y","Y","Y"
18712018,1871,2018,"CO0080000","CO0080000","","N","N",,"I","CHAFFEE","CHAFFEE","Chaffee","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",11131,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",19,16,35,2,17,19,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","CHAFFEE","Non-MSA","Y","Y","Y"
18722018,1872,2018,"CO0080100","CO0080100","","N","N",,"I","BUENA VISTA","BUENA VISTA","Buena Vista","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",2842,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,2,2,4,0,0,01-JAN-92,01-JAN-97,01-JAN-04,01-APR-14,01-JAN-16,01-APR-13,"N","CHAFFEE","Non-MSA","Y","Y","Y"
18732018,1873,2018,"CO0080200","CO0080200","","N","N",,"I","SALIDA","SALIDA","Salida","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",5951,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,1,2,3,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CHAFFEE","Non-MSA","Y","Y","Y"
18742018,1874,2018,"CO0090000","CO0090000","","N","N",,"I","CHEYENNE","CHEYENNE","Cheyenne","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",1848,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,1,6,0,3,3,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-JAN-15,01-JAN-16,01-APR-13,"N","CHEYENNE","Non-MSA","Y","Y","Y"
18762018,1876,2018,"CO0100000","CO0100000","","N","N",,"I","CLEAR CREEK","CLEAR CREEK","Clear Creek","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",6478,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",28,16,44,1,19,20,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CLEAR CREEK","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18772018,1877,2018,"CO0100100","CO0100100","","N","N",,"I","IDAHO SPRINGS","IDAHO SPRINGS","Idaho Springs","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",1792,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,1,9,0,2,2,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CLEAR CREEK","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18802018,1880,2018,"CO0110000","CO0110000","","N","N",,"I","CONEJOS","CONEJOS","Conejos","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",7294,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,9,17,1,9,10,0,0,01-JAN-92,01-NOV-98,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CONEJOS","Non-MSA","Y","Y","Y"
18882018,1888,2018,"CO0130000","CO0130000","","N","N",,"I","CROWLEY","CROWLEY","Crowley","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",5814,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,2,9,0,6,6,0,0,01-JAN-92,01-JAN-97,01-APR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","CROWLEY","Non-MSA","Y","Y","Y"
18902018,1890,2018,"CO0140000","CO0140000","","N","N",,"I","CUSTER","CUSTER","Custer","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",4968,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,6,16,1,6,7,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","CUSTER","Non-MSA","Y","Y","Y"
