"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
65002016,6500,2016,"KY0010000","KY0010000","","N","N",,"I","ADAIR","ADAIR CO SO COLUMBIA","Adair","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",14406,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",6,8,14,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ADAIR","Non-MSA","Y","Y","Y"
65012016,6501,2016,"KY0010100","KY0010100","","N","N",,"I","COLUMBIA","COLUMBIA PD","Columbia","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",4685,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",13,1,14,0,0,0,0,0,01-APR-96,01-JAN-09,01-NOV-09,,,,"N","ADAIR","Non-MSA","Y","Y","Y"
65022016,6502,2016,"KY0010300","KY0010300","","N","N",,"I","ADAIR CNTY CNSTBL DIST 6","ADAIR COUNTY CONSTABLE DISTRICT 6","Adair County Constable District 6","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","Other",0,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-APR-96,01-APR-16,01-APR-16,,,,"N","ADAIR","Non-MSA","Y","Y","Y"
65022016,6502,2016,"KY0010300","KY0010300","","N","N",,"I","ADAIR CNTY CNSTBL DIST 6","ADAIR COUNTY CONSTABLE DISTRICT 6","Adair County Constable District 6","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","Other",0,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-APR-96,01-APR-16,01-APR-16,,,,"N","ADAIR","Non-MSA","Y","N","Y"
65042016,6504,2016,"KY0020000","KY0020000","","N","N",,"I","ALLEN","ALLEN CO SO SCOTTSVILLE","Allen","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",16297,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",16,0,16,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ALLEN","Bowling Green, KY","Y","Y","Y"
65052016,6505,2016,"KY0020100","KY0020100","","N","N",,"I","SCOTTSVILLE","SCOTTSVILLE PD","Scottsville","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",4446,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,3,19,2,5,7,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ALLEN","Bowling Green, KY","Y","Y","Y"
65072016,6507,2016,"KY0030000","KY0030000","","N","N",,"I","ANDERSON","ANDERSON CO SO LAWRENCEBURG","Anderson","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",10924,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",15,0,15,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ANDERSON","Non-MSA","Y","Y","Y"
65082016,6508,2016,"KY0030100","KY0030100","","N","N",,"I","LAWRENCEBURG","LAWRENCEBURG PD","Lawrenceburg","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",11140,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,1,14,1,7,8,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ANDERSON","Non-MSA","Y","Y","Y"
65092016,6509,2016,"KY0030200","KY0030200","KY0030000","N","N",,"I","ANDERSON COUNTY PD","ANDERSON COUNTY PD LAWRENCEBURG","Anderson County Police Department","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",0,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"","N",2,0,2,0,0,0,0,0,01-APR-96,01-JAN-14,,,,,"Y","ANDERSON","Non-MSA","N","N","Y"
65112016,6511,2016,"KY0040000","KY0040000","","N","N",,"I","BALLARD","BALLARD CO SO WICKLIFFE","Ballard","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",7191,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",11,1,12,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BALLARD","Non-MSA","Y","Y","Y"
