"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,20,135534164,25167711
2018,12,135528624,25167708
2018,20,135534213,25172388
2018,2,135528667,25165826
2018,3,135538403,25167747
2018,12,135534521,25172459
2018,2,135534661,25165888
2018,18,135544624,25168399
2018,12,135547908,25166702
2018,12,135547936,25166711
2018,12,135547995,25168438
2018,12,135548011,25166729
2018,10,135548063,25176747
2018,12,135544880,25173436
2018,12,135545539,25168576
2018,12,135674476,25203170
2018,12,135674498,25196654
2018,12,135686181,25203200
2018,12,135683208,25190990
2018,5,135683224,25203280
2018,3,135686352,25190993
2018,12,135686353,25190994
2018,12,135683231,25203283
2018,12,135674799,25196734
2018,12,135686468,25191032
2018,12,135674812,25196742
2018,12,135674813,25196743
2018,12,135686484,25203354
2018,12,135683428,25203371
2018,12,135674845,25206760
2018,12,135683444,25203379
2018,11,135686509,25191051
2018,12,135674864,25206774
2018,12,135684018,25206896
2018,12,135684051,25203572
2018,22,135687142,25191260
2018,12,135687266,25191290
2018,3,135687270,25191292
2018,19,135687420,25191339
2018,20,135684864,25203808
2018,12,135675776,25207067
2018,3,135685078,25191366
2018,12,135675984,25207132
2018,12,135675992,25207134
2018,12,135676019,25207141
2018,12,135685716,25191507
2018,12,135688165,25191521
2018,12,136016299,25290465
2018,19,136019647,25291143
2018,18,136019680,25291144
2018,3,136019749,25286603
2018,12,136019753,25291157
2018,9,136019754,25291158
2018,2,136019766,25291160
2018,12,136019771,25291163
2018,12,136019797,25291166
2018,10,136020079,25291248
2018,12,136020125,25291260
2018,10,136020140,25291264
2018,12,136020177,25291277
2018,12,136020262,25291301
2018,12,136020278,25291312
2018,12,136020378,25291333
2018,5,136028406,25296831
2018,12,136020407,25291338
2018,12,136020408,25291339
2018,15,136020410,25291340
2018,12,136020428,25291343
2018,12,136023855,25294407
2018,12,136023856,25294408
2018,12,136020454,25291350
2018,12,136020456,25291351
2018,3,136020637,25291396
2018,12,136020658,25291401
2018,12,136028513,25296862
2018,12,136024246,25294519
2018,18,136028564,25296875
2018,12,136020705,25291409
2018,12,136024280,25294529
2018,12,136020718,25291412
2018,2,136024293,25294533
2018,12,136028584,25296883
2018,2,136020726,25291415
2018,2,136020728,25291416
2018,12,136028601,25296889
2018,13,136020733,25291418
2018,20,134495311,24898410
2018,11,134504394,24895041
2018,19,134506765,24898468
2018,19,134504887,24902694
2018,9,134504905,24902700
2018,12,134504999,24902737
2018,12,134505024,24902742
2018,12,134495665,24898507
2018,2,134507031,24902788
2018,12,134495736,24898531
2018,12,134505251,24902802
2018,12,134495910,24898564
2018,20,134507533,24895342
2018,12,134507661,24902951
2018,12,134507705,24895383
2018,3,134511142,24902998
2018,12,134511162,24898633
2018,3,134506103,24898634
2018,20,134506137,24903023
2018,12,134511197,24898641
2018,18,134511228,24895447
2018,12,134508038,24895448
2018,18,134511266,24903064
2018,12,134511274,24898658
2018,12,134516352,24903076
2018,20,134511305,24898667
2018,12,134511335,24898673
2018,12,134511341,24895507
2018,18,134511341,24898674
2018,3,134511341,24895505
2018,20,134516468,24903098
2018,18,134508339,24895526
2018,12,134508508,24895554
2018,12,134516765,24903180
2018,12,134516981,24903205
2018,9,134517188,24895605
2018,12,134508926,24903250
2018,12,134508941,24895626
2018,12,134508980,24898755
2018,3,134517385,24903292
2018,11,134511823,24898768
2018,12,134509076,24898772
2018,12,134509121,24898781
2018,12,134517552,24898786
2018,12,134517551,24898785
2018,2,134517559,24903341
2018,2,134517824,24895752
2018,12,134509432,24903404
2018,12,134517937,24903407
2018,12,134517948,24903408
2018,12,134517993,24903423
2018,18,134510003,24898881
2018,12,134512431,24898896
2018,18,134512439,24898900
2018,12,134512487,24898930
2018,18,134512487,24898931
2018,12,134510101,24895913
2018,18,134510126,24895923
2018,12,134512535,24898951
2018,12,134510262,24895984
2018,12,134519063,24903734
2018,3,134512671,24899020
2018,3,134519161,24903773
2018,12,134519226,24903803
2018,2,134519230,24903805
2018,12,134512761,24899057
2018,12,134512793,24899076
2018,9,134512804,24899082
2018,3,134519357,24903868
2018,18,134512833,24899104
2018,22,134510492,24903960
2018,12,134512982,24904033
2018,2,134519939,24896165
2018,3,134520268,24904189
2018,9,134520273,24904191
2018,12,134521242,24896293
2018,18,134513295,24899229
2018,12,134520869,24904352
2018,3,134520946,24904379
2018,3,134521757,24896444
2018,12,134513593,24899329
2018,12,134521945,24896508
2018,3,134526357,24899387
2018,12,134522288,24896611
2018,3,134526441,24896620
2018,3,134522423,24904546
2018,12,134522600,24896713
2018,18,134514010,24904611
2018,3,134526692,24904614
2018,3,134514054,24899458
2018,12,134514093,24899475
2018,19,134527008,24904712
2018,12,134523098,24906841
2018,3,134514206,24899530
2018,6,134514258,24899556
2018,12,134523364,24906934
2018,12,134523563,24899583
2018,12,134527470,24899591
2018,12,134527489,24904861
2018,12,134514558,24899637
2018,2,134514570,24899642
2018,3,134523989,24907117
2018,3,134523987,24907116
2018,12,134514616,24899658
2018,12,134528070,24905040
2018,12,134514717,24899689
2018,2,134528969,24907363
2018,12,134525076,24907367
2018,12,134515064,24899752
2018,18,134525257,24907428
2018,18,134531220,24907572
2018,18,134531400,24907617
2018,12,134531548,24907642
2018,10,134531552,24907644
2018,12,134531566,24907646
2018,20,134530411,24905507
2018,12,134515636,24899857
2018,3,134531747,24907666
2018,12,134530674,24905558
2018,12,134530682,24907711
2018,11,134530807,24905583
2018,12,134532163,24905627
2018,12,134536156,24907814
2018,12,134532327,24905683
2018,12,134532400,24905704
2018,12,134536397,24907905
2018,10,134532617,24905756
2018,12,134516050,24907946
2018,12,134532675,24907959
2018,12,134532814,24908001
2018,10,134541198,24905843
2018,22,134533014,24908049
2018,3,134533151,24905884
2018,12,134536958,24905889
2018,12,134537156,24905942
2018,10,134537171,24905949
2018,22,134541378,24900065
2018,12,134533505,24908186
2018,12,134533517,24908190
2018,12,134537483,24906018
2018,9,134541522,24900097
2018,2,134541556,24900104
2018,12,134533697,24908240
2018,3,134537661,24906052
2018,12,134533807,24908268
2018,12,134533806,24906062
2018,18,134537949,24900143
2018,12,134534060,24906165
2018,9,134541790,24900156
2018,11,134541805,24900160
2018,12,134541806,24900161
2018,18,134541819,24900166
2018,3,134541846,24900176
2018,11,134538470,24908450
2018,2,134538501,24906319
2018,12,134538531,24906330
2018,12,134534633,24908484
2018,12,134534651,24908491
2018,12,134541991,24908493
2018,12,134542003,24908500
2018,12,134538981,24906421
2018,12,134539041,24908514
2018,3,134539089,24906448
2018,2,134539109,24908519
2018,22,134534877,24900243
2018,12,134535037,24908571
2018,18,134542316,24900272
2018,3,134539463,24906561
2018,12,134542375,24900281
2018,12,134535240,24908620
2018,12,134539691,24906619
2018,11,134542438,24906643
2018,12,134542483,24900308
2018,2,134542492,24900309
2018,12,134535552,24908704
2018,10,134542599,24900335
2018,2,134540117,24908742
2018,22,134535738,24900342
2018,2,134542620,24900344
2018,21,134542632,24900351
2018,12,134540185,24911764
2018,12,134542640,24911772
2018,11,134540245,24908794
2018,12,134535900,24908809
2018,12,134540342,24911816
2018,12,134540394,24911835
2018,12,134540453,24908840
2018,12,134540527,24908854
2018,12,134540585,24911872
2018,12,134546337,24908900
2018,3,134546427,24900425
2018,12,134546438,24911976
2018,12,134541112,24900439
2018,12,134543102,24900462
2018,18,134546887,24909020
2018,3,134543146,24900477
2018,18,134551376,24909035
2018,12,134547181,24909086
2018,12,134543283,24909110
2018,3,134551835,24912195
2018,12,134551855,24912204
2018,18,134547498,24909192
2018,12,134547627,24909235
2018,12,134551995,24909249
2018,9,134552099,24912295
2018,12,134552118,24912299
2018,12,134543606,24909323
2018,12,134547949,24900602
2018,11,134552233,24909337
2018,12,134543717,24912355
2018,12,134543727,24909377
2018,9,134543768,24900625
2018,2,134543769,24900626
2018,3,134552503,24912405
2018,12,134543854,24909436
2018,12,134552606,24912424
2018,18,134543898,24912442
2018,12,134548508,24900656
2018,12,134548525,24909467
2018,12,136060092,25303392
2018,18,136060097,25303398
2018,12,136068593,25300682
2018,3,136074110,25303941
2018,3,136074156,25309376
2018,20,136079130,25304759
2018,12,136080423,25304993
2018,3,136091171,25310964
2018,18,136088862,25310996
2018,12,136096661,25312058
2018,10,136096818,25312093
2018,12,136089636,25312098
2018,11,136092519,25311321
2018,12,136099090,25305866
2018,12,136101364,25312477
2018,3,136099264,25305902
2018,12,136099658,25317120
2018,12,136096087,25306010
2018,3,136096112,25317149
2018,3,136101790,25317152
2018,12,136101804,25312569
2018,12,136099767,25312573
2018,12,136099779,25306033
2018,12,136101825,25312577
2018,12,136099785,25306037
2018,19,136099785,25306038
2018,12,136101839,25317178
2018,9,136101843,25312582
2018,12,136101844,25306047
2018,12,136102137,25312651
2018,12,136100399,25306192
2018,12,136100409,25317356
2018,12,136100417,25306208
2018,12,136106956,25317369
2018,12,136102269,25317372
2018,12,136106959,25317373
2018,12,136106965,25317381
2018,12,136100445,25317388
2018,12,136106969,25306233
2018,12,136106991,25306250
2018,12,136100455,25306252
2018,12,136100463,25312706
2018,12,136107002,25317404
2018,12,136102290,25312708
2018,12,136100468,25317407
2018,12,136100473,25317413
2018,12,136100474,25306273
2018,12,136107020,25317417
2018,12,136102304,25317419
2018,12,136102313,25317431
2018,12,136100486,25306288
2018,12,136107039,25317435
2018,12,136100501,25306299
2018,12,136107054,25317451
2018,12,136102330,25312742
2018,12,136100518,25306310
2018,12,136107070,25317467
2018,12,136100535,25312753
2018,20,136102346,25312758
2018,12,136100542,25312760
2018,12,136100543,25306337
2018,12,136107117,25317503
2018,12,136102358,25312769
2018,12,136107125,25317511
2018,12,136100565,25317515
2018,12,136107133,25306355
2018,12,136102368,25312775
2018,12,136107141,25306358
2018,12,136100576,25312786
2018,12,136100585,25306367
2018,12,136100587,25306368
2018,12,136100588,25317536
2018,12,136100592,25306371
2018,12,136100594,25306373
2018,12,136107178,25317555
2018,12,136100605,25317559
2018,12,136102407,25317566
2018,12,136100619,25306395
2018,12,136107193,25312807
2018,12,136100637,25306404
2018,12,136100642,25306410
2018,12,136107230,25317609
2018,12,136107240,25306427
2018,12,136102466,25306456
2018,12,136107289,25317662
2018,12,136107291,25317664
2018,12,136100711,25312848
2018,12,136107313,25317679
2018,12,136100732,25317685
2018,12,136100751,25306487
2018,12,136107370,25306498
2018,12,136107373,25317714
2018,12,136102539,25312896
2018,18,136107410,25317734
2018,20,136100795,25306513
2018,12,136111743,25313049
2018,20,136108510,25318019
2018,12,136111750,25306744
2018,12,136103215,25313055
2018,11,136111801,25313066
2018,12,136108591,25318047
2018,17,136109040,25321878
2018,12,136112272,25321887
2018,12,136109453,25318283
2018,12,134485029,24897241
2018,12,134485035,24897244
2018,12,134485059,24897251
2018,12,134489595,24893518
2018,12,134489614,24893524
2018,9,134480197,24891712
2018,10,134489681,24893537
2018,12,134489690,24893540
2018,18,134485215,24897291
2018,9,134485215,24891722
2018,2,134489822,24893580
2018,12,134489842,24893584
2018,2,134489867,24893599
2018,12,134480326,24891738
2018,12,134489892,24891740
2018,12,134485337,24897317
2018,12,134489935,24893615
2018,3,134489954,24893618
2018,12,134485375,24897325
2018,12,134480381,24901758
2018,18,134480394,24901761
2018,9,134480394,24897334
2018,12,134490033,24897335
2018,12,134485430,24897336
2018,3,134485435,24893637
2018,2,134485435,24897337
2018,12,134480413,24901764
2018,12,134490061,24893643
2018,10,134485462,24897347
2018,12,134485462,24893645
2018,3,134490063,24893646
2018,12,134490108,24893660
2018,12,134485547,24897359
2018,12,134490174,24897361
2018,12,134490195,24893682
2018,12,134480528,24901791
2018,12,134490229,24893692
2018,12,134490227,24893690
2018,12,134480530,24893691
2018,12,134485609,24897373
2018,12,134490282,24893708
2018,12,134485632,24897379
2018,12,134490315,24897386
2018,12,134490323,24893716
2018,12,134490349,24893721
2018,12,134480654,24893739
2018,12,134485809,24901837
2018,22,134490539,24893770
2018,12,134480746,24893786
2018,12,134490605,24893788
2018,3,134485868,24901851
2018,4,134485900,24901864
2018,12,134490670,24897447
2018,18,134490718,24893828
2018,12,134490733,24893834
2018,12,134490779,24893844
2018,3,134490803,24893855
2018,3,134486001,24897487
2018,9,134480902,24893868
2018,12,134480904,24901900
2018,3,134490876,24897495
2018,12,134490966,24893904
2018,12,134490970,24893907
2018,18,134490998,24893917
2018,2,134491028,24901924
2018,12,134496139,24893943
2018,10,134481093,24901945
2018,12,134481105,24897548
2018,10,134481105,24897547
2018,9,134481105,24897546
2018,12,134481131,24897557
2018,12,134496241,24893969
2018,22,134496230,24901956
2018,12,134496285,24901964
2018,12,134496319,24897578
2018,12,134501179,24894000
2018,12,134496339,24894012
2018,12,134491421,24894011
2018,22,134491453,24897599
2018,12,134491459,24894023
2018,12,134496476,24897613
2018,12,134496513,24894047
2018,12,134492103,24894063
2018,12,134501707,24894076
2018,3,134497271,24894089
2018,12,134591234,24926792
2018,12,134497332,24894107
2018,3,134591355,24926815
2018,12,134492342,24894154
2018,12,134497545,24894173
2018,12,134501956,24894174
2018,12,134497554,24894177
2018,2,134497592,24894183
2018,12,134497603,24902099
2018,10,134497616,24894196
2018,12,134492437,24897728
2018,12,134492443,24902105
2018,12,134502030,24897731
2018,12,134492480,24897737
2018,3,134492498,24894218
2018,18,134497806,24894244
2018,12,134502182,24902132
2018,12,134502266,24902146
2018,12,134497997,24897793
2018,12,134492702,24897794
2018,12,134498045,24894311
2018,3,134492764,24897808
2018,18,134498130,24894331
2018,12,134492806,24897822
