"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
187532018,18753,2018,"TX0010100","TX0010100","","N","N",,"I","PALESTINE","PALESTINE POLICE DEPT","Palestine","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",18238,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",31,5,36,2,9,11,0,0,01-JAN-97,01-FEB-17,01-FEB-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","ANDERSON","Non-MSA","Y","Y","Y"
187542018,18754,2018,"TX0010300","TX0010300","","N","N",,"I","FRANKSTON","FRANKSTON PD","Frankston","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1183,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,1,2,0,0,01-JAN-97,01-OCT-16,01-OCT-16,01-OCT-16,01-OCT-16,01-OCT-16,"N","HENDERSON; ANDERSON","Non-MSA","Y","Y","Y"
187592018,18759,2018,"TX0030100","TX0030100","","N","N",,"S","DIBOLL","DIBOLL POLICE DEPT","Diboll","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5289,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,1,16,0,4,4,0,0,01-JAN-97,01-MAR-19,01-MAR-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","ANGELINA","Non-MSA","Y","Y","Y"
187602018,18760,2018,"TX0030200","TX0030200","","N","N",,"I","HUNTINGTON","HUNTINGTON PD","Huntington","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2127,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-OCT-18,01-OCT-18,01-FEB-19,01-FEB-19,01-FEB-19,"N","ANGELINA","Non-MSA","Y","Y","Y"
187682018,18768,2018,"TX0050100","TX0050100","","N","N",,"I","ARCHER CITY","ARCHER CITY POLICE DEPARTMENT","Archer City","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1742,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-97,01-JUL-18,01-JUL-18,01-DEC-18,01-DEC-18,01-DEC-18,"N","ARCHER","Wichita Falls, TX","Y","Y","Y"
187722018,18772,2018,"TX0070100","TX0070100","","N","N",,"I","LYTLE","LYTLE PD","Lytle","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2992,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","BEXAR; MEDINA; ATASCOSA","San Antonio-New Braunfels, TX","Y","Y","Y"
187772018,18777,2018,"TX0080100","TX0080100","","N","N",,"I","BELLVILLE","BELLVILLE PD","Bellville","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4257,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,1,2,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","AUSTIN","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
187782018,18778,2018,"TX0080200","TX0080200","","N","N",,"I","SEALY","SEALY PD","Sealy","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6544,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,1,20,1,2,3,0,0,01-JAN-97,01-JUL-18,01-JUL-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","AUSTIN","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
187822018,18782,2018,"TX0090100","TX0090100","","N","N",,"I","MULESHOE","MULESHOE PD","Muleshoe","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5073,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-MAY-18,01-MAY-18,01-NOV-18,01-NOV-18,01-NOV-18,"N","BAILEY","Non-MSA","Y","Y","Y"
187862018,18786,2018,"TX0110200","TX0110200","","N","N",,"I","ELGIN","ELGIN PD","Elgin","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",9918,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,1,18,3,8,11,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","TRAVIS; BASTROP","Austin-Round Rock-Georgetown, TX","Y","Y","Y"
