"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,114844848,0.2,1,11098577
2018,5,114844850,0.9,1,11102452
2018,16,114849476,1,9,11094450
2018,12,114849476,0.7,1,11094449
2018,5,114849476,2.9,1,11094448
2018,5,114849486,2.9,1,11102685
2018,12,114849598,0.005,1,11094469
2018,12,114841819,2.009,1,11098895
2018,12,114841835,0.003,1,11098907
2018,12,114849641,0.001,1,11094496
2018,8,114841883,0.008,1,11102734
2018,5,114841883,0.004,1,11102733
2018,12,114841883,0.006,1,11098927
2018,12,114846120,0.076,1,11098929
2018,17,114847147,50,9,11099184
2018,5,114854302,0.8,1,11094782
2018,5,114854321,12.361,1,11099323
2018,5,114851341,13.194,1,11099324
2018,12,114854342,0.256,1,11099336
2018,8,114854342,0.844,1,11099335
2018,5,114854348,2.581,1,11099341
2018,5,114854351,3.311,1,11099344
2018,5,114848299,7.777,1,11103108
2018,5,114848301,2.492,1,11103110
2018,17,114854501,1,11,11099375
2018,17,114854662,1,11,11103163
2018,12,114854662,2.779,1,11099408
2018,15,114848674,12.792,1,11103182
2018,17,114848728,1,11,11103196
2018,12,106017135,2,1,9571168
2018,5,106017315,1.037,1,9576338
2018,5,106013094,19.085,1,9576342
2018,5,106017686,1.002,1,9576352
2018,5,106013556,1.002,1,9576359
2018,5,106013578,11.005,1,9581359
2018,12,106024492,2.094,1,9576409
2018,17,106024693,1,11,9576426
2018,5,106029325,0.092,3,9581431
2018,12,106025091,3.005,1,9581476
2018,5,106025341,74.007,1,9581506
2018,8,106018958,2.694,1,9571346
2018,12,106029830,1,1,9581528
2018,12,107006746,1,11,9765495
2018,12,107003702,1.056,1,9769985
2018,5,107003878,0.025,1,9760242
2018,5,107014321,0.001,1,9765571
2018,5,107014729,5,1,9765654
2018,12,107007877,0.007,1,9770187
2018,5,107015077,4.008,1,9765688
2018,5,107007978,0.006,1,9760445
2018,12,107008004,0.002,1,9765708
2018,5,107015317,7.003,1,9770231
2018,12,107008125,200,1,9765721
2018,5,107011283,2.003,3,9760494
2018,12,107008297,1,1,9760508
2018,12,107008923,13.003,1,9770344
2018,5,107019292,0.001,1,9770358
2018,5,107013122,0.001,1,9760605
2018,5,107013375,0.006,1,9760624
2018,5,107019536,46,1,9765851
2018,5,107019611,1.009,1,9765856
2018,5,107017350,0.006,1,9770399
2018,5,107013769,0.003,1,9760669
2018,12,107013894,1,9,9770415
2018,5,107019907,1.009,1,9760691
2018,5,107014131,4,1,9760705
2018,16,107017714,6,9,9770440
2018,5,107014169,8.006,1,9760711
2018,8,107017864,11.007,1,9770467
2018,17,107017882,86.012,1,9760748
2018,13,107018949,,,9770619
2018,5,107018984,1.003,1,9760893
2018,5,107020963,2.008,1,9760904
2018,5,107020997,6.006,1,9760910
2018,16,107021013,2,9,9770634
2018,5,107021017,2.006,1,9760916
2018,12,108877466,3,1,10091257
2018,5,108877543,0.004,1,10080270
2018,5,108877557,0.004,1,10084850
2018,5,108877563,1,11,10084852
