bias_id,offense_id
21,74705091
21,74699578
21,74705095
21,74705096
21,74709963
21,74692947
21,74695835
21,74695049
21,74699498
21,74693304
21,74698567
21,74707438
21,74699580
21,74697196
21,74705100
21,74700523
21,74695081
21,74699539
21,74693870
21,74695073
21,74698731
21,74698732
21,74693871
21,74699527
21,74696028
21,74696848
21,74700507
21,74707173
21,74707174
21,74693860
21,74693327
21,74695854
21,74695855
21,74693874
21,74695078
21,74696199
21,74695080
21,74696248
21,74693328
21,74693295
21,74697660
21,74693301
21,74695045
21,74693302
21,74696213
21,74698597
21,74706263
21,74697164
21,74706266
21,74697165
21,74694310
21,74694311
21,74694312
21,74694313
21,74698812
21,74705064
21,74699701
21,74706271
21,74696825
21,74707447
21,74707995
21,74707450
21,74707997
21,74699482
21,74694239
21,74693884
21,74694240
21,74699545
21,74693888
21,74695876
21,74694261
21,74700472
21,74696035
21,74696812
21,74698803
21,74698804
21,74696815
21,74696816
21,74707998
21,74707999
21,74700530
21,74707452
21,74700534
21,74699541
21,74695130
21,74696829
21,74697177
21,74699710
21,74696832
21,74700501
21,74700502
21,74706526
21,74706527
21,74706528
21,74705067
21,74706522
21,74706523
21,74706524
21,74693316
21,74707443
21,74695056
21,74693303
21,74695059
21,74693927
21,74698637
21,74693930
21,74695867
21,74694287
21,74693920
21,74694293
21,74696255
21,74698728
21,74698729
21,74695861
21,74698777
21,74698778
21,74696801
21,74698722
21,74698723
21,74699529
21,74699533
21,74696783
21,74694283
21,74700456
21,74700457
21,74700458
21,74698596
21,74698598
21,74695880
21,74696819
21,74695868
21,74695086
21,74694242
21,74698590
21,74695873
21,74695089
21,74696210
21,74696212
21,74693892
21,74698602
21,74695883
21,74695101
21,74698795
21,74698796
21,74700475
21,74696808
21,74696809
21,74694300
21,74696032
21,74698797
21,74696033
21,74696034
21,74698799
21,74696262
21,74696263
21,74696264
21,74698641
21,74696811
21,74698642
21,74705054
21,74705055
21,74696265
21,74694302
21,74694303
21,74694304
21,74700477
21,74700478
21,74696268
21,74696269
21,74696270
21,74696271
21,74700480
21,74706260
21,74706261
21,74700481
21,74694306
21,74696275
21,74698643
21,74700482
21,74698647
21,74693340
21,74696817
21,74697161
21,74705056
21,74698649
21,74696807
21,74698772
21,74695124
21,74696777
21,74698617
21,74698755
21,74699566
21,74696781
21,74693857
21,74699515
21,74698573
21,74695104
21,74695105
21,74695106
21,74695107
21,74696225
21,74696169
21,74693922
21,74696799
21,74696258
21,74694297
21,74698620
21,74694282
21,74693919
21,74696818
21,74697162
21,74699550
21,74698651
21,74700483
21,74705057
21,74698808
21,74705058
21,74698809
21,74697163
21,74694308
21,74698810
21,74700484
21,74700485
21,74696820
21,74698652
21,74705059
21,74694309
21,74706267
21,74706268
21,74698654
21,74696822
21,74706269
21,74705060
21,74698655
21,74705063
21,74706270
21,74698656
21,74698657
21,74706514
21,74705065
21,74705066
21,74698813
21,74700486
21,74706273
21,74698659
21,74699702
21,74699703
21,74699551
21,74696261
21,74698798
21,74696806
21,74698774
21,74698665
21,74698666
21,74697175
21,74707168
21,74698667
21,74706525
21,74699709
21,74698669
21,74700490
21,74700491
21,74697178
21,74696830
21,74696831
21,74697180
21,74698670
21,74695109
21,74698611
21,74698612
21,74705069
21,74698671
21,74697181
21,74707169
