"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
60602018,6060,2018,"KS0010000","KS0010000","","N","N",,"I","ALLEN","ALLEN CO SO IOLA","Allen","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",4229,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",13,9,22,0,8,8,0,0,01-JAN-00,01-JAN-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60612018,6061,2018,"KS0010100","KS0010100","","N","N",,"I","HUMBOLDT","HUMBOLDT PD","Humboldt","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",1783,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,1,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60622018,6062,2018,"KS0010200","KS0010200","","N","N",,"I","IOLA","IOLA PD","Iola","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",5306,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,1,1,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60632018,6063,2018,"KS0010300","KS0010300","","N","N",,"I","MORAN","MORAN PD","Moran","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",511,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-00,01-APR-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60652018,6065,2018,"KS0020000","KS0020000","","N","N",,"I","ANDERSON","ANDERSON CO SO GARNETT","Anderson","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",4128,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,0,9,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","ANDERSON","Non-MSA","Y","Y","Y"
60662018,6066,2018,"KS0020100","KS0020100","","N","N",,"I","GARNETT","GARNETT PD","Garnett","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",3231,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","ANDERSON","Non-MSA","Y","Y","Y"
60672018,6067,2018,"KS0020200","KS0020200","","N","N",,"I","COLONY","COLONY POLICE DEPARTMENT COLONY","Colony","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",409,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-00,01-JAN-05,,,,,"N","ANDERSON","Non-MSA","Y","Y","Y"
60702018,6070,2018,"KS0030000","KS0030000","","N","N",,"I","ATCHISON","ATCHISON CO SO ATCHISON","Atchison","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",5613,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",15,0,15,1,1,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","ATCHISON","Non-MSA","Y","Y","Y"
60712018,6071,2018,"KS0030100","KS0030100","","N","N",,"I","ATCHISON","ATCHISON PD","Atchison","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",10589,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,0,22,2,0,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","ATCHISON","Non-MSA","Y","Y","Y"
60722018,6072,2018,"KS0040000","KS0040000","","N","N",,"I","BARBER","BARBER CO SO MEDICINE LODGE","Barber","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",1692,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARBER","Non-MSA","Y","Y","Y"
60732018,6073,2018,"KS0040100","KS0040100","","N","N",,"I","KIOWA","KIOWA PD","Kiowa","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",955,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARBER","Non-MSA","Y","Y","Y"
60752018,6075,2018,"KS0050000","KS0050000","","N","N",,"I","BARTON","BARTON CO SO GREAT BEND","Barton","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",5822,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",16,0,16,2,1,3,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARTON","Non-MSA","Y","Y","Y"
60762018,6076,2018,"KS0050100","KS0050100","","N","N",,"I","ELLINWOOD","ELLINWOOD PD","Ellinwood","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",1992,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARTON","Non-MSA","Y","Y","Y"
60772018,6077,2018,"KS0050200","KS0050200","","N","N",,"I","GREAT BEND","GREAT BEND PD","Great Bend","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",15251,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,0,29,4,4,8,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARTON","Non-MSA","Y","Y","Y"
60782018,6078,2018,"KS0050300","KS0050300","","N","N",,"I","HOISINGTON","HOISINGTON PD","Hoisington","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",2539,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,1,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARTON","Non-MSA","Y","Y","Y"
60792018,6079,2018,"KS0050400","KS0050400","","N","N",,"I","CLAFLIN","CLAFLIN PD","Claflin","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",614,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-00,01-FEB-00,,,,,"N","BARTON","Non-MSA","Y","Y","Y"
60812018,6081,2018,"KS0060000","KS0060000","","N","N",,"I","BOURBON","BOURBON CO SO FORT SCOTT","Bourbon","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",6560,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,1,13,0,2,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","BOURBON","Non-MSA","Y","Y","Y"
60822018,6082,2018,"KS0060100","KS0060100","","N","N",,"I","FORT SCOTT","FORT SCOTT PD","Fort Scott","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",7779,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-00,01-JAN-00,,,,,"N","BOURBON","Non-MSA","Y","Y","Y"
60832018,6083,2018,"KS0070000","KS0070000","","N","N",,"I","BROWN","BROWN CO SO HIAWATHA","Brown","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",4741,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,6,14,1,9,10,0,0,01-JAN-00,01-JAN-00,,,,,"N","BROWN","Non-MSA","Y","Y","Y"
60842018,6084,2018,"KS0070100","KS0070100","","N","N",,"I","HIAWATHA","HIAWATHA PD","Hiawatha","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",3132,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","BROWN","Non-MSA","Y","Y","Y"
60852018,6085,2018,"KS0070200","KS0070200","","N","N",,"I","HORTON","HORTON POLICE DEPARTMENT","Horton","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",1687,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,4,4,0,0,01-JAN-00,01-JAN-00,,,,,"N","BROWN","Non-MSA","Y","Y","Y"
60862018,6086,2018,"KS0080000","KS0080000","","N","N",,"I","BUTLER","BUTLER CO SO EL DORADO","Butler","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",25543,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",54,17,71,5,21,26,0,0,01-JAN-00,01-JAN-00,,,,,"N","BUTLER","Wichita, KS","Y","Y","Y"
