"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,109487296,96978795,1,5,20,"F",1,,20,0
2017,109487372,96978858,1,5,25,"M",1,,25,0
2017,109487911,96979340,1,5,48,"M",1,,48,0
2017,106945682,94775166,0,,,"",,,,
2017,106945975,94775427,1,5,47,"M",1,,47,0
2017,106946037,94775475,1,5,35,"M",2,,35,0
2017,106946215,94775633,1,5,18,"M",1,1,18,0
2017,106946466,94775861,1,5,26,"M",2,2,26,0
2017,106946565,94775940,1,5,50,"M",1,2,50,0
2017,106946922,94776247,1,5,40,"M",1,,40,0
2017,109488201,96979599,2,5,36,"M",1,,36,0
2017,109488200,96979599,1,5,23,"M",1,,23,0
2017,106947319,94776563,1,5,20,"F",2,,20,0
2017,106947324,94776563,2,5,24,"F",2,,24,0
2017,106947707,94776893,1,5,57,"M",1,2,57,0
2017,106947769,94776945,1,5,34,"M",1,,34,0
2017,106947772,94776945,2,5,60,"M",1,,60,0
2017,106947800,94776975,1,5,18,"M",2,,18,0
2017,106947910,94777063,2,5,40,"M",1,,40,0
2017,106947905,94777063,1,5,33,"F",1,2,33,0
2017,109488337,96979709,1,5,28,"M",1,,28,0
2017,108480002,96107691,0,,,"",,,,
2017,108480218,96107883,1,5,33,"F",1,2,33,0
2017,108480254,96107911,0,,,"",,,,
2017,108480369,96108004,1,5,61,"M",1,,61,0
2017,108480752,96108326,1,5,54,"M",1,,54,0
2017,108481125,96108629,2,5,30,"M",1,,30,0
2017,108481122,96108629,1,5,32,"M",1,,32,0
2017,106928275,94760515,1,5,25,"M",2,2,25,0
2017,106928744,94760905,1,5,57,"M",1,,57,0
2017,106928506,94760709,1,5,26,"M",1,,26,0
2017,106929294,94761362,1,5,18,"M",1,2,18,0
2017,106929013,94761126,1,5,22,"F",2,2,22,0
2017,106929174,94761256,1,5,17,"M",1,2,17,0
2017,106929349,94761414,0,,,"",,,,
2017,106929373,94761430,1,5,54,"M",1,2,54,0
2017,106929417,94761469,1,5,12,"M",1,2,12,0
2017,106929493,94761526,1,5,42,"M",1,2,42,0
2017,106929845,94761821,1,5,26,"F",1,2,26,0
2017,106930759,94762609,1,5,34,"F",1,,34,0
2017,106930248,94762173,1,5,39,"F",1,,39,0
2017,106931207,94762970,0,,,"",,,,
2017,106931243,94763006,1,5,21,"M",1,,21,0
2017,106929983,94761937,0,,,"",,,,
2017,106930072,94762004,2,5,36,"F",1,2,36,0
2017,106930074,94762004,4,5,27,"M",1,,27,0
2017,106930073,94762004,3,5,31,"F",1,2,31,0
2017,106930069,94762004,1,5,36,"M",2,,36,0
2017,106931751,94763454,1,5,19,"M",1,2,19,0
2017,106930893,94762713,0,,,"",,,,
2017,106931883,94763550,1,5,17,"M",0,3,17,0
2017,106931926,94763598,2,5,25,"M",1,2,25,0
2017,106931940,94763598,4,5,26,"F",1,2,26,0
2017,106931941,94763598,5,5,27,"M",1,2,27,0
2017,106931922,94763598,1,5,24,"F",1,2,24,0
2017,106931931,94763598,3,5,21,"M",1,2,21,0
2017,106932697,94764219,1,5,33,"M",1,2,33,0
2017,106932766,94764292,1,5,23,"F",1,2,23,0
2017,106932471,94764054,0,,,"",,,,
2017,106932618,94764151,1,5,46,"M",1,2,46,0
2017,106933432,94764870,0,,,"",,,,
2017,106933632,94765033,1,5,35,"M",2,3,35,0
2017,106933657,94765052,1,5,20,"M",2,3,20,0
2017,106933681,94765069,1,5,35,"M",2,2,35,0
2017,106933906,94765270,0,,,"",,,,
2017,106933930,94765301,0,,,"",,,,
2017,106934205,94765533,0,,,"",,,,
2017,106934293,94765629,0,,,"",,,,
2017,106934377,94765688,1,5,46,"M",1,2,46,0
2017,106934569,94765842,1,5,27,"M",2,2,27,0
2017,106934602,94765869,1,4,,"M",2,3,,
2017,106934699,94765955,1,5,20,"M",2,3,20,0
2017,106934957,94766201,1,5,30,"M",2,2,30,0
2017,106935182,94766387,1,5,30,"F",2,2,30,0
2017,106935208,94766418,0,,,"",,,,
2017,106935297,94766489,1,5,35,"M",1,2,35,0
2017,106935378,94766563,1,5,25,"M",2,3,25,0
2017,106935429,94766604,1,5,30,"F",1,3,30,0
2017,106935450,94766630,3,4,,"M",2,3,,
2017,106935453,94766630,4,4,,"M",2,3,,
2017,106935455,94766630,5,4,,"M",2,3,,
2017,106935449,94766630,2,4,,"M",2,3,,
2017,106935446,94766630,1,4,,"M",2,3,,
2017,106935497,94766660,1,5,46,"M",1,2,46,0
2017,106935505,94766660,2,5,54,"F",1,2,54,0
2017,106935528,94766673,1,5,31,"M",1,1,31,0
2017,106935647,94766768,1,5,19,"F",2,2,19,0
2017,106935930,94766988,1,5,28,"F",1,2,28,0
2017,106935928,94767012,0,,,"",,,,
2017,106936011,94767084,1,5,35,"F",1,3,35,0
2017,106936199,94767218,1,5,37,"M",1,2,37,0
2017,106936389,94767381,0,,,"",,,,
2017,106936420,94767401,1,5,32,"M",2,2,32,0
2017,106936483,94767459,1,5,24,"F",2,3,24,0
2017,106936560,94767529,1,5,39,"M",1,3,39,0
2017,106936581,94767546,1,4,,"M",1,3,,
2017,106936773,94767711,1,5,25,"M",1,3,25,0
2017,106937157,94768085,1,5,16,"F",1,1,16,0
2017,106937104,94768018,0,,,"",,,,
2017,106937160,94768085,2,5,15,"F",1,2,15,0
2017,106937456,94768348,0,,,"",,,,
2017,106937779,94768611,1,5,37,"F",1,2,37,0
2017,106937800,94768628,1,4,,"F",1,1,,
2017,106938009,94768813,0,,,"",,,,
2017,106938128,94768913,1,4,,"U",1,3,,
2017,106587196,94460111,1,5,36,"F",1,2,36,0
2017,106587410,94460290,1,5,24,"M",1,,24,0
2017,106587472,94460349,1,5,27,"F",2,,27,0
2017,106587550,94460414,1,5,21,"M",2,,21,0
2017,106587551,94460414,2,5,20,"M",2,,20,0
2017,106587552,94460414,3,5,19,"M",2,,19,0
2017,106587564,94460425,1,5,32,"F",1,,32,0
2017,106587862,94460678,1,5,23,"M",1,,23,0
2017,106588518,94461268,1,5,25,"M",1,,25,0
2017,106588572,94461310,0,,,"",,,,
2017,107785246,95506220,1,5,21,"M",1,,21,0
2017,107785444,95506391,0,,,"",,,,
2017,107785507,95506450,1,5,23,"M",1,2,23,0
2017,107793799,95513418,2,5,28,"F",1,,28,0
