"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,102620146,93776018,1,8,,,,,,"",,,"",,
2017,102620150,93776022,1,4,,,,5,40,"M",1,1,"R",40,0
2017,102620159,93776029,1,8,,,,,,"",,,"",,
2017,102620169,93776039,1,4,,,,5,21,"M",1,1,"R",21,0
2017,102620165,93776036,1,8,,,,,,"",,,"",,
2017,102620190,93776059,1,8,,,,,,"",,,"",,
2017,102620209,93776076,1,4,,,,5,63,"F",1,2,"R",63,0
2017,102620220,93776088,1,4,,,,5,68,"F",1,2,"R",68,0
2017,102620233,93776100,1,4,,,,5,33,"M",1,1,"R",33,0
2017,102620245,93776109,1,8,,,,,,"",,,"",,
2017,102620256,93776120,1,4,,,,5,57,"F",1,2,"R",57,0
2017,102620257,93776121,1,4,,,,5,33,"F",1,2,"R",33,0
2017,102620278,93776139,1,4,,,,5,37,"M",1,1,"R",37,0
2017,102620290,93776149,1,4,,,,5,77,"M",1,2,"R",77,0
2017,102620294,93776153,1,4,,,,5,12,"M",1,1,"",12,0
2017,102620307,93776165,1,4,,,,5,23,"M",3,2,"R",23,0
2017,102620319,93776173,1,4,,,,5,55,"F",1,2,"R",55,0
2017,102620322,93776177,1,4,,,,5,27,"M",1,1,"",27,0
2017,102620329,93776184,1,4,,,,5,65,"M",1,2,"R",65,0
2017,102620339,93776193,1,6,,,,,,"",,,"",,
2017,102620346,93776201,1,8,,,,,,"",,,"",,
2017,102620353,93776207,1,1,,,,,,"",,,"",,
2017,102620359,93776214,1,4,,,,5,45,"F",1,1,"R",45,0
2017,102620376,93776229,1,4,,,,5,28,"M",2,2,"R",28,0
2017,102620367,93776224,1,8,,,,,,"",,,"",,
2017,102620383,93776236,1,4,,,,5,68,"F",1,2,"R",68,0
2017,102620384,93776238,1,4,,,,5,51,"F",1,2,"N",51,0
2017,102620391,93776244,1,4,,,,5,56,"M",1,3,"R",56,0
2017,102620408,93776260,1,4,,,,5,57,"F",1,3,"R",57,0
2017,102620415,93776265,1,4,,,,5,82,"M",1,2,"R",82,0
