bias_id,offense_id
21,53563151
21,53563402
21,53558278
21,53558279
21,53563403
21,53558280
21,53558281
21,53563153
21,53563405
21,53563152
21,53579810
21,53579811
21,53563404
21,53572975
21,53563685
21,53563686
21,53558282
21,53558283
21,53579812
21,53565670
21,53558284
21,53579813
21,53563687
21,53563406
21,53579814
21,53563407
21,53572976
21,53563695
21,53558285
21,53563408
21,53563154
21,53563409
21,53563155
21,53572977
21,53563156
21,53558286
21,53558287
21,53558288
21,53563688
21,53558289
21,53558290
21,53563689
21,53572978
21,53563157
21,53563410
21,53572979
21,53572980
21,53563690
21,53579815
21,53579808
21,53579809
21,53579816
21,53579817
21,53579818
21,53565671
21,53579819
21,53572981
21,53572982
21,53572983
21,53558291
21,53558292
21,53565672
21,53563411
21,53563691
21,53563412
21,53558293
21,53558294
21,53558295
21,53572984
21,53563692
21,53558298
21,53563413
21,53563414
21,53563415
21,53558296
21,53565673
21,53558297
21,53572985
21,53579820
21,53565674
21,53563416
21,53563693
21,53572986
21,53563417
21,53563694
21,53572987
21,53572988
21,51947479
21,51947480
21,51945757
21,51943680
21,51947720
21,51938237
21,51938238
21,51947718
21,51947719
21,51945758
21,51945759
21,51947721
21,51945760
21,51945761
21,51947722
21,51947723
21,51943681
21,51943682
21,51945491
21,51945492
21,51947478
21,51947476
21,51947477
21,51938239
21,51945762
21,51945763
21,51947481
21,51947482
21,51943683
21,51950521
21,51950522
21,51950523
21,51945493
21,51938240
21,51950524
21,51947724
21,51945764
21,51945765
21,51947725
21,51950525
21,51945766
21,51945767
21,51945768
21,51947483
21,51938241
21,51938242
21,51947726
21,51947727
21,51945494
21,51947485
21,51947484
21,51950526
21,51947728
21,51950527
21,51945495
21,51938243
21,51943688
21,51947729
21,51947730
21,51943684
21,51938244
21,51950528
21,51945496
21,51947731
21,51947486
21,51950529
21,51947487
21,51947732
21,51950530
21,51950531
21,51947488
21,51945769
21,51945770
21,51945771
21,51945772
21,51950532
2,51947733
21,51938245
21,51947489
21,51947490
21,51947491
21,51947734
21,51945498
21,51943685
21,51947735
21,51945497
21,51943686
21,51943687
21,51945773
21,51950534
21,51938251
21,51950533
21,51938246
21,51938247
21,51938248
21,51938249
21,51947736
21,51947492
21,51947493
21,51947494
21,51950535
21,51947737
21,51950536
21,51947495
21,51938250
21,51947496
21,51947497
21,51938252
21,51938253
21,51943689
21,51943690
21,51947498
21,51950537
21,51943691
21,51945774
21,51947499
21,51943692
21,51945499
21,51938254
21,51938255
21,51947738
21,51945500
21,51945501
21,51947500
21,51947501
21,51945777
21,51947739
21,51947740
21,51950538
21,51945502
21,51939021
21,51945775
21,51943693
21,51939022
21,51947502
21,51945776
21,51943694
21,51947503
21,51945778
21,51943695
21,51947504
21,51939023
21,51943697
21,51945780
21,51947506
21,51945503
21,51945504
21,51945505
21,51947507
21,51945781
21,51950539
21,51945782
21,51945783
21,51947508
21,51947509
21,51947743
21,51947741
21,51945779
21,51943696
21,51947742
21,51947505
21,51947510
21,51943698
21,51943699
21,51939024
21,51950540
21,51950541
21,51945506
21,51945507
21,51947511
21,51943700
21,51943701
21,51947512
21,51945508
21,51947744
21,51947745
21,51939025
21,51950542
21,51950543
21,51950544
21,51945509
21,51947513
21,51945784
21,51939026
21,51945785
21,51939027
21,51945786
21,51939028
21,51939029
21,51950545
21,51947514
21,51945787
21,51945510
21,51950546
21,51947746
21,51943702
21,51943703
21,51948279
21,51950547
21,51950548
21,51950549
21,52732964
21,52732965
21,52739031
21,51948292
21,51948293
21,51950565
21,51950566
21,51948538
21,51952693
21,51948596
21,51957533
21,51945564
21,51951494
21,51954648
21,51954649
21,51948924
21,51951343
21,51951344
21,51951345
21,51969342
21,51948925
21,51954650
21,51954651
21,51954652
21,51948319
21,51954653
21,51954654
21,51948320
21,51948926
21,51945565
21,51948321
21,51948322
21,51951495
21,51945566
21,51951496
21,51948323
21,51951346
21,51951497
21,51954655
21,51948927
21,51951498
21,51948928
21,51948324
21,51948929
21,51945567
21,51951499
21,51954656
21,51954657
21,51951347
21,51951348
21,51951349
21,51951350
21,51948930
21,51951500
21,51945568
21,51945569
21,51948564
21,51951351
21,51948931
21,51951352
21,51951353
21,51945570
21,51948565
21,51951354
21,51948932
21,51951501
21,51951502
21,51948566
21,51945571
21,51948325
21,51948326
21,51948327
21,51948933
21,51951355
21,51951356
21,51951357
21,51948328
21,51948934
21,51954658
21,51951358
21,51948329
21,51948935
21,51951503
21,51948567
21,51948936
21,51948568
21,51948330
21,51945572
21,51951504
21,51951505
21,51948937
21,51983332
21,51948569
21,51948570
21,51948571
21,51945573
21,51948572
21,51951359
21,51948331
21,51948573
21,51948938
21,51948332
21,51948574
21,51945574
21,51945575
21,51945576
21,51948939
21,51951506
21,51952672
21,51952673
21,51954659
21,51951507
21,51951508
21,51954660
21,51951360
21,51951509
21,51948333
21,51948940
21,51948941
21,51951361
21,51948942
21,51954661
21,51948943
21,51948944
21,51948945
21,51948946
21,51948575
21,51948576
21,51948577
21,51952674
21,51948947
21,51948578
21,51948948
21,51954662
21,51954663
21,51954664
21,51948334
21,51951362
21,51952675
21,51951363
21,51952676
21,51952677
21,51951510
21,51951511
21,51951364
21,51951512
21,51954665
21,51948579
21,51948335
21,51951513
21,51954666
21,51951514
21,51948949
21,51948336
21,51951365
21,51951366
21,51951367
21,51951368
21,51952678
21,51952679
21,51948950
21,51948580
21,51948951
21,51948952
21,51948337
21,51948338
21,51948953
21,51954667
21,51952680
21,51952681
21,51951515
21,51952682
21,51948581
21,51948582
21,51951369
21,51948583
21,51948584
21,51951516
21,51948339
21,51948585
21,51948340
21,51954668
21,51952683
21,51951517
21,51948954
21,51954669
21,51954670
21,51951370
21,51948955
21,51952684
21,51948341
21,51948342
21,51951371
21,51952685
21,51954671
21,51951372
21,51952686
21,51951518
21,51952687
21,51954672
21,51948343
21,51948344
21,51948956
21,51952688
21,51948345
21,51948586
21,51951373
21,51952689
21,51952690
21,51951519
21,51970705
21,51950567
21,51945808
21,51951464
21,51951465
21,51951466
21,51950568
21,51945534
21,51945535
21,51944495
21,51950569
21,51950570
21,51950571
21,51950572
21,51945536
21,51945537
21,51948539
21,51944496
21,51944497
21,51945538
21,51945539
21,51945540
21,51944498
21,51944499
21,51944500
21,51945809
21,51948540
21,51945810
21,51945811
21,51951467
21,51944501
21,51951326
21,51948294
21,51944502
21,51944503
21,51945541
21,51945542
21,51945543
21,51945544
21,51945812
21,51948541
21,51948542
21,51948543
21,51951468
21,51951469
21,51945813
21,51945814
21,51944504
21,51944505
21,51948295
21,51948296
21,51948297
21,51948298
21,51951470
21,51945815
21,51945816
21,51945817
21,51951471
21,51948142
21,51948143
21,51945818
21,51945819
21,51951327
21,51948546
21,51945545
21,51948299
21,51945546
21,51945547
21,51945822
21,51951474
21,51948547
21,51948144
21,51948145
21,51948146
21,51948548
21,51945548
21,51951475
21,51948300
21,51951329
21,51948549
21,51948550
21,51945549
21,51945550
21,51948551
21,51951330
21,51945823
21,51948147
21,51951328
21,51951472
21,51948544
21,51948545
21,51945820
21,51945821
21,51951473
21,51948148
21,51945551
21,51948149
21,51948301
21,51945824
21,51945825
21,51948302
21,51951331
21,51945552
21,51948303
21,51948552
21,51948304
21,51948553
21,51945826
21,51948305
21,51951476
21,51951477
21,51945553
21,51948554
21,51945827
21,51948150
21,51948151
21,51948152
21,51948306
21,51951478
21,51948153
21,51951332
21,51945828
21,51951479
21,51951480
21,51945829
21,51948908
21,51945830
21,51951481
21,51948555
21,51948909
21,51948910
21,51951482
21,51945831
21,51951333
21,51945554
21,51945832
21,51948911
21,51948912
21,51945555
21,51951483
21,51951334
21,51945833
21,51945834
21,51948307
21,51945556
21,51945557
21,51945558
21,51948556
21,51948557
21,51945559
21,51951484
21,51951485
21,51951335
21,51951486
21,51954645
21,51945560
21,51951487
21,51951336
21,51954646
21,51951337
21,51951338
21,51948558
21,51954647
21,51948913
21,51948914
21,51948915
21,51948308
21,51951339
21,51948559
21,51948560
21,51951488
21,51951489
21,51948916
21,51948917
21,51948309
21,51948310
21,51951490
21,51948561
21,51948311
21,51948312
21,51948918
21,51948919
21,51951491
21,51948562
21,51945561
21,51948313
21,51945562
21,51951492
21,51951340
21,51948314
21,51948315
21,51948920
21,51948316
21,51948921
21,51948317
21,51948563
21,51948922
21,51948923
21,51951493
21,51948318
21,51951341
21,51951342
21,51945563
21,51945788
21,51945511
21,51939030
21,51939031
21,51947747
21,51947748
21,51947749
21,51939032
21,51945789
21,51944465
21,51944466
21,51947750
21,51950550
21,51945512
21,51944467
21,51947751
21,51947752
21,51944468
21,51945513
21,51945514
21,51947753
21,51945790
21,51945791
21,51947759
21,51945792
21,51945793
21,51948280
21,51945794
21,51944469
21,51950551
21,51947754
21,51947755
21,51948281
21,51947756
21,51939033
21,51939034
21,51945515
21,51948282
21,51939035
21,51945795
21,51945516
21,51950552
21,51950553
21,51948283
21,51948284
21,51950554
21,51950555
21,51947757
21,51947758
21,51945796
21,51944470
21,51945797
21,51944471
21,51945517
21,51944472
21,51944473
21,51950556
21,51945518
21,51947760
21,51945798
21,51948285
21,51939036
21,51948286
21,51944474
21,51945519
21,51939037
21,51939038
21,51944475
21,51950557
21,51945520
21,51945521
21,51947761
21,51947762
21,51947763
21,51944476
21,51939039
21,51939040
21,51947764
21,51945799
21,51947765
21,51939041
21,51944477
21,51944478
21,51944479
21,51944480
21,51945522
21,51939042
21,51939043
21,51947766
21,51945523
21,51944481
21,51945524
21,51947767
21,51948287
21,51951457
21,51945800
21,51944482
21,51944483
21,51944484
21,51944485
21,51951458
21,51951459
21,51945525
21,51945526
21,51945801
21,51945802
21,51948288
21,51944486
21,51944487
21,51944488
21,51948531
21,51950558
21,51945527
21,51948532
21,51950559
21,51944489
21,51944490
21,51945528
21,51945803
21,51945804
21,51951460
21,51945529
21,51948289
21,51948290
21,51944491
21,51945530
21,51950560
21,51950561
21,51945531
21,51950562
21,51950563
21,51944492
21,51945805
21,51945806
21,51948291
21,51945532
21,51944493
21,51948533
21,51948534
21,51945807
21,51948535
21,51948536
21,51948537
21,51951461
21,51951462
21,51951463
21,51950564
21,51944494
21,51945533
21,51948998
21,51948999
21,51949000
21,51952728
21,51949001
21,51948374
21,51952729
21,51951566
21,51952730
21,51948617
21,51951406
21,51948618
21,51948619
21,51951407
21,51948375
21,51951567
21,51948376
21,51948620
21,51948621
21,51948377
21,51948622
21,51949002
21,51948378
21,51954704
21,51954705
21,51949003
21,51952731
21,51951568
21,51951408
21,51952732
21,51954706
21,51951409
21,51951410
21,51948623
21,51949004
21,51951411
21,51949005
21,51948624
21,51948379
21,51951412
21,51948625
21,51951569
21,51949006
21,51948380
21,51948626
21,51952733
21,51949007
21,51951413
21,51954707
21,51951570
21,51948627
21,51954708
21,51948628
21,51949008
21,51949009
21,51949010
21,51951414
21,51952734
21,51951415
21,51954709
21,51954710
21,51954711
21,51954712
21,51951571
21,51951572
21,51951573
21,51949011
21,51948381
21,51951416
21,51951419
21,51951420
21,51951417
21,51951418
21,51951421
21,51952735
21,51951574
21,51952736
21,51952737
21,51948382
21,51948383
21,51949012
21,51953497
21,51954713
21,51948384
21,51953498
21,51953499
21,51948385
21,51953500
21,51949013
21,51949014
21,51951422
21,51948629
21,51948630
21,51951575
21,51954714
21,51954715
21,51948631
21,51948632
21,51954716
21,51951423
21,51951424
21,51951425
21,51951426
21,51951427
21,51951576
21,51948386
21,51948633
21,51953501
21,51948634
21,51949015
21,51949016
21,51954717
21,51949017
21,51951428
21,51953502
21,51949018
21,51949019
21,51951429
21,51949020
21,51948635
21,51951577
21,51951430
21,51951431
21,51954718
21,51954719
21,51954720
21,51948387
21,51951578
21,51951432
21,51951433
21,51948636
21,51951579
21,51954721
21,51949021
21,51948637
21,51951580
21,51954673
21,51948587
21,51948588
21,51948589
21,51952691
21,51948346
21,51948347
21,51952692
21,51951520
21,51954674
21,51948590
21,51948957
21,51948958
21,51951374
21,51954675
21,51948959
21,51951521
21,51951522
21,51948348
21,51954676
21,51954677
21,51954678
21,51948349
21,51948350
21,51951375
21,51948960
21,51951376
21,51948351
21,51951377
21,51948352
21,51948353
21,51948591
21,51948592
21,51954679
21,51951378
21,51948593
21,51948594
21,51954680
21,51948961
21,51952694
21,51951379
21,51951380
21,51951523
21,51951524
21,51951525
21,51951526
21,51951527
21,51954681
21,51954682
21,51952695
21,51951381
21,51948354
21,51948962
21,51954683
21,51948355
21,51951528
21,51951529
21,51948595
21,51951530
21,51951531
21,51952696
21,51952697
21,51952698
21,51951382
21,51954684
21,51951383
21,51948597
21,51952699
21,51951384
21,51951385
21,51951532
21,51951533
21,51948598
21,51951386
21,51948963
21,51948599
21,51952700
21,51948964
21,51951534
21,51951535
21,51948600
21,51954685
21,51951387
21,51952701
21,51954686
21,51954687
21,51948601
21,51948965
21,51951536
21,51951537
21,51951538
21,51949858
21,51948966
21,51948967
21,51952702
21,51952703
21,51948968
21,51948969
21,51948970
21,51948971
21,51948602
21,51948603
21,51948972
21,51954688
21,51954689
21,51951539
21,51952704
21,51948973
21,51952705
21,51951388
21,51952706
21,51952707
21,51951540
21,51954690
21,51951389
21,51948974
21,51954691
21,51948356
21,51948357
21,51948358
21,51948975
21,51948976
21,51948977
21,51948604
21,51951390
21,51951391
21,51948359
21,51951541
21,51948360
21,51948978
21,51951542
21,51948605
21,51948979
21,51948980
21,51948361
21,51952708
21,51954692
21,51948606
21,51951392
21,51948981
21,51948982
21,51952709
21,51951543
21,51951544
21,51951545
21,51951393
21,51951394
21,51948983
21,51952710
21,51952711
21,51948362
21,51948363
21,51952712
21,51952713
21,51952714
21,51951546
21,51951547
21,51951548
21,51952715
21,51948364
21,51952716
21,51948607
21,51948608
21,51948984
21,51951395
21,51948985
21,51952717
21,51952718
21,51951549
21,51954693
21,51951550
21,51951396
21,51952719
21,51948609
21,51948986
21,51954694
21,51951397
21,51951398
21,51951551
21,51951552
21,51951399
21,51951400
21,51951401
21,51948987
21,51948610
21,51952720
21,51952721
21,51948365
21,51951553
21,51952722
21,51948988
21,51952723
21,51948611
21,51954695
21,51954696
21,51951554
21,51948989
21,51962921
21,51962465
21,51953503
21,51954722
21,51949022
21,51948638
21,51948639
21,51951434
21,51948388
21,51948640
21,51949023
21,51954723
21,51954724
21,51954725
21,51953504
21,51948641
21,51948642
21,51951581
21,51951582
21,51948389
21,51951435
21,51949024
21,51951436
21,51949025
21,51954726
21,51954727
21,51951583
21,51949026
21,51949027
21,51948390
21,51948391
21,51952355
21,51948643
21,51951437
21,51948644
21,51953505
21,51952356
21,51948645
21,51949028
21,51949029
21,51949030
21,51954728
21,51952357
21,51949031
21,51949032
21,51951438
21,51948392
21,51951439
21,51952358
21,51951440
21,51951441
21,51951444
21,51954514
21,51954515
21,51954516
21,51954733
21,51954734
21,51954735
21,51951445
21,51949033
21,51949034
21,51951446
21,51953507
21,51953508
21,51954729
21,51954730
21,51951442
21,51952359
21,51957457
21,51948646
21,51954731
21,51954732
21,51957458
21,51957459
21,51951443
21,51954512
21,51954513
21,51953506
21,51957460
21,51951447
21,51953509
21,51954736
21,51954737
21,51953510
21,51953511
21,51954738
21,51954517
21,51957461
21,51952360
21,51953512
21,51953513
21,51953514
21,51954739
21,51951448
21,51952361
21,51954740
21,51952362
21,51952363
21,51957462
21,51954741
21,51949036
21,51949035
21,51952364
21,51953515
21,51952365
21,51951449
21,51949807
21,51949808
21,51957463
21,51957464
21,51954742
21,51954743
21,51954744
21,51954745
21,51954746
21,51954747
21,51951450
21,51952366
21,51952367
21,51954748
21,51952368
21,51952369
21,51951451
21,51954749
21,51949809
21,51949810
21,51951452
21,51951453
21,51957465
21,51951454
21,51952370
21,51957466
21,51953516
21,51953517
21,51954518
21,51954519
21,51954750
21,51949811
21,51957467
21,51953518
21,51957468
21,51952371
21,51949812
21,51949813
21,51949814
21,51949815
21,51953519
21,51953620
21,51948366
21,51951555
21,51951556
21,51948612
21,51954697
21,51954698
21,51948613
21,51954699
21,51951557
21,51954700
21,51948990
21,51948991
21,51951402
21,51951403
21,51948992
21,51948614
21,51948993
21,51952724
21,51952725
21,51948994
21,51948995
21,51948367
21,51952726
21,51948368
21,51948369
21,51948370
21,51951558
21,51948615
21,51954701
21,51951559
21,51951560
21,51951561
21,51951404
21,51948371
21,51948372
21,51951405
21,51951562
21,51951563
21,51952727
21,51948616
21,51951564
21,51948373
21,51954702
21,51948996
21,51951565
21,51948997
21,51954703
21,52732966
21,52739033
21,52732967
21,52732968
21,51957552
21,51957936
21,51959530
21,51957937
21,51957938
21,51957665
21,51959531
21,51957553
21,51959532
21,51957666
21,51957667
21,51957668
21,51957554
21,51957555
21,51959533
21,51957669
21,51953571
21,51955580
21,51957556
21,51954581
21,51954582
21,51953574
21,51957567
21,51957569
21,51957570
21,51957572
21,51957951
21,51957505
21,51957506
21,51957507
21,51953546
21,51953547
21,51954558
21,51954559
21,51957639
21,51955555
21,51955556
21,51957508
21,51957509
21,51949857
21,51955557
21,51955558
21,51953548
21,51953549
21,51953550
21,51957510
21,51949859
21,51955559
21,51953551
21,51953552
21,51955560
21,51957511
21,51957512
21,51957640
21,51957641
21,51952404
21,51952405
21,51957642
21,51949860
21,51949861
21,51957643
21,51957644
21,51952406
21,51954560
21,51953553
21,51957513
21,51953554
21,51953555
21,51957514
21,51957515
21,51954561
21,51957516
21,51957517
21,51957518
21,51952407
21,51957645
21,51953556
21,51955561
21,51955562
21,51957646
21,51957519
21,51957520
21,51952408
21,51957647
21,51957521
21,51954562
21,51957522
21,51955563
21,51957648
21,51952409
21,51957915
21,51954564
21,51954565
21,51952412
21,51952413
21,51957525
21,51957916
21,51954566
21,51957917
21,51953559
21,51954567
21,51957918
21,51957526
21,51953560
21,51952414
21,51953561
21,51957527
21,51957528
21,51954568
21,51953562
21,51954569
21,51957529
21,51955566
21,51955567
21,51952415
21,51952416
21,51957530
21,51954570
21,51952417
21,51954571
21,51954572
21,51957652
21,51957919
21,51957920
21,51957921
21,51952418
21,51955568
21,51955569
21,51952419
21,51952420
21,51952421
21,51957531
21,51957532
21,51957910
21,51957911
21,51953557
21,51957523
21,51957649
21,51957524
21,51953558
21,51955564
21,51954563
21,51957650
21,51957651
21,51957912
21,51957913
21,51957914
21,51955565
21,51952410
21,51952411
21,51957922
21,51954573
21,51957923
21,51957924
21,51957925
21,51957653
21,51957534
21,51955570
21,51954574
21,51952422
21,51957535
21,51957654
21,51952423
21,51957655
21,51957536
21,51955571
21,51957537
21,51957538
21,51957539
21,51957540
21,51957656
21,51955572
21,51957541
21,51953563
21,51954575
21,51957926
21,51953564
21,51952424
21,51957927
21,51957542
21,51957928
21,51957543
21,51957544
21,51959528
21,51957657
21,51955573
21,51957929
21,51953565
21,51957658
21,51957930
21,51957659
21,51955574
21,51955575
21,51957545
21,51957931
21,51955576
21,51957546
21,51957660
21,51957661
21,51957662
21,51957547
21,51955577
21,51953566
21,51953567
21,51953568
21,51957548
21,51957932
21,51957549
21,51954576
21,51954577
21,51957663
21,51957664
21,51954578
21,51954579
21,51959529
21,51957933
21,51957934
21,51957935
21,51953569
21,51957550
21,51955578
21,51955579
21,51953570
21,51957551
21,51954580
21,51957597
21,51949824
21,51949825
21,51949826
21,51954756
21,51957598
21,51957473
21,51957474
21,51952375
21,51949827
21,51949828
21,51952376
21,51957475
21,51953529
21,51949829
21,51954757
21,51957599
21,51957600
21,51949830
21,51957601
21,51957602
21,51957603
21,51953530
21,51957604
21,51949831
21,51954758
21,51953531
21,51957605
21,51957476
21,51954533
21,51949832
21,51949833
21,51957606
21,51957477
21,51957478
21,51952377
21,51949834
21,51949835
21,51957607
21,51954534
21,51957608
21,51957609
21,51954759
21,51953532
21,51957610
21,51957611
21,51957612
21,51957479
21,51954760
21,51952378
21,51953533
21,51957480
21,51957481
21,51953534
21,51949836
21,51957482
21,51954761
21,51954762
21,51954763
21,51954764
21,51954765
21,51953535
21,51954535
21,51955530
21,51949837
21,51957483
21,51957484
21,51957613
21,51957614
21,51957615
21,51957616
21,51957617
21,51955531
21,51954536
21,51954537
21,51953536
21,51955532
21,51957618
21,51957619
21,51957620
21,51955533
21,51949838
21,51954538
21,51949839
21,51957485
21,51952379
21,51954539
21,51954540
21,51954541
21,51953537
21,51954542
21,51954543
21,51955534
21,51954544
21,51955535
21,51955536
21,51955537
21,51952380
21,51957621
21,51954545
21,51955538
21,51955539
21,51955540
21,51955541
21,51955542
21,51957486
21,51952381
21,51954546
21,51957487
21,51957622
21,51949840
21,51949841
21,51949842
21,51949843
21,51957488
21,51957623
21,51957624
21,51952382
21,51952383
21,51957489
21,51955543
21,51957625
21,51949844
21,51957490
21,51957626
21,51954547
21,51957491
21,51955544
21,51954548
21,51954549
21,51955545
21,51957627
21,51952384
21,51957492
21,51957493
21,51952385
21,51952386
21,51952387
21,51957494
21,51952388
21,51949845
21,51952389
21,51957628
21,51953538
21,51955546
21,51955547
21,51954550
21,51954551
21,51954552
21,51957629
21,51957630
21,51952390
21,51952391
21,51949846
21,51949847
21,51949848
21,51949849
21,51953539
21,51953540
21,51955548
21,51957631
21,51952392
21,51952393
21,51952394
2,51955549
21,51957495
21,51952395
21,51955550
21,51952396
21,51952397
21,51957632
21,51957496
21,51957497
21,51955551
21,51955552
21,51952398
21,51957633
21,51957634
21,51957635
21,51957498
21,51953541
21,51953542
21,51949850
21,51957499
21,51957636
21,51952399
21,51954553
21,51957500
21,51949851
21,51949852
21,51957501
21,51957502
21,51954554
21,51952400
21,51954555
21,51954556
21,51955553
21,51954557
21,51955554
21,51957637
21,51952401
21,51953543
21,51957503
21,51953544
21,51953545
21,51957638
21,51957504
21,51952402
21,51952403
21,51949853
21,51949854
21,51949855
21,51949856
21,51970712
21,51952228
21,51954520
21,51954521
21,51954522
21,51954523
21,51953520
21,51953521
21,51949816
21,51949817
21,51949818
21,51949819
21,51949820
21,51953522
21,51953523
21,51954524
21,51954525
21,51953524
21,51953525
21,51953526
21,51954526
21,51954751
21,51949821
21,51957469
21,51954752
21,51957592
21,51949822
21,51957470
21,51957593
21,51954527
21,51954528
21,51952372
21,51953527
21,51954753
21,51952373
21,51954529
21,51952374
21,51954530
21,51954754
21,51953528
21,51957471
21,51954531
21,51957594
21,51957472
21,51957595
21,51957596
21,51954755
21,51954532
21,51949823
21,51958381
21,51962723
21,51958768
21,51958769
21,51954623
21,51958377
21,51962724
21,51962725
21,51962726
21,51962446
21,51962727
21,51958378
21,51958379
21,51958471
21,51958472
21,51958770
21,51958380
21,51959577
21,51959578
21,51959579
21,51958473
21,51962728
21,51962447
21,51962448
21,51959580
21,51954624
21,51958474
21,51958382
21,51962449
21,51962450
21,51962729
21,51958771
21,51959581
21,51958475
21,51954625
21,51958383
21,51962730
21,51958476
21,51959582
21,51958772
21,51959583
21,51958384
21,51958385
21,51958386
21,51959584
21,51962731
21,51954626
21,51958387
21,51954627
21,51954628
21,51958773
21,51959585
21,51954629
21,51958477
21,51958478
21,51958479
21,51953572
21,51953573
21,51957939
21,51954583
21,51954584
21,51959534
21,51954585
21,51955581
21,51959535
21,51953575
21,51957670
21,51955582
21,51955583
21,51957940
21,51957671
21,51959536
21,51959537
21,51957672
21,51959538
21,51959539
21,51957941
21,51957942
21,51957943
21,51957944
21,51955584
21,51959540
21,51959541
21,51959542
21,51959543
21,51959544
21,51959545
21,51957557
21,51957558
21,51957945
21,51957673
21,51953576
21,51957559
21,51957560
21,51957674
21,51957561
21,51957946
21,51957947
21,51957675
21,51957676
21,51953577
21,51953578
21,51953579
21,51954586
21,51957562
21,51957563
21,51955585
21,51957564
21,51957948
21,51955586
21,51957565
21,51957949
21,51957566
21,51953580
21,51957950
21,51957568
21,51957677
21,51957678
21,51957679
21,51957571
21,51954587
21,51959546
21,51957680
21,51957681
21,51957952
21,51957953
21,51954588
21,51954589
21,51957682
21,51957683
21,51954590
21,51957573
21,51955587
21,51957684
21,51954591
21,51958339
21,51953581
21,51953582
21,51958340
21,51957954
21,51957955
21,51958728
21,51958341
21,51957685
21,51954592
21,51955588
21,51959547
21,51959548
21,51959549
21,51958342
21,51958343
21,51958344
21,51957686
21,51959550
21,51958345
21,51959551
21,51955589
21,51953583
21,51953584
21,51953585
21,51958729
21,51958730
21,51955590
21,51953586
21,51958731
21,51958732
21,51957687
21,51954593
21,51958733
21,51958734
21,51958735
21,51953587
21,51953588
21,51953589
21,51954594
21,51954595
21,51955591
21,51958346
21,51958347
21,51959552
21,51958348
21,51958736
21,51959553
21,51953590
21,51953591
21,51954596
21,51954597
21,51953592
21,51958737
1,51958738
21,51959554
21,51957688
21,51958739
21,51958740
21,51954598
21,51954599
21,51957689
21,51958349
21,51958741
21,51958742
21,51959555
21,51955592
21,51955593
21,51953593
21,51958350
21,51959556
21,51959557
21,51953594
21,51957690
21,51959558
21,51953595
21,51958743
21,51953596
21,51954600
21,51954601
21,51954602
21,51958744
21,51958745
21,51953597
21,51953598
21,51957691
21,51958746
21,51955594
21,51955595
21,51955596
21,51954603
21,51953599
21,51959559
21,51955597
21,51953600
21,51959560
21,51959561
21,51954604
21,51962591
21,51962592
21,51962909
21,51960462
21,51962839
21,51962852
21,51959586
21,51954630
21,51958388
21,51954631
21,51954632
21,51958480
21,51954633
21,51958774
21,51958775
21,51958776
21,51959587
21,51959588
21,51958389
21,51959589
21,51958390
21,51958391
21,51958481
21,51958482
21,51958483
21,51958392
21,51958393
21,51958394
21,51958777
21,51958778
21,51958779
21,51958484
21,51958485
21,51954634
21,51954635
21,51959590
21,51958395
21,51958780
21,51962451
21,51962732
21,51958781
21,51958782
21,51958783
21,51958396
21,51958397
21,51958398
21,51962733
21,51959591
21,51954636
21,51962734
21,51958784
21,51958785
21,51962735
21,51958786
21,51962452
21,51962453
21,51959592
21,51958399
21,51962736
21,51958486
21,51958487
21,51958787
21,51958788
21,51958789
21,51958790
21,51959593
21,51959594
21,51955401
21,51962737
21,51958400
21,51958791
21,51958488
21,51958401
21,51958402
21,51958489
21,51958792
21,51958793
21,51958794
21,51962454
21,51962455
21,51959595
21,51958490
21,51958795
21,51955402
21,51955403
21,51959596
21,51962456
21,51958491
21,51962739
21,51958798
21,51958799
21,51958800
21,51955420
21,51959607
21,51954605
21,51954606
21,51953601
21,51953602
21,51953603
21,51959562
21,51957692
21,51959563
21,51958747
21,51958351
21,51953604
21,51955598
21,51958748
21,51959564
21,51955599
21,51953605
21,51958352
21,51958353
21,51955600
21,51958354
21,51958355
21,51957693
21,51959565
21,51955601
