property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
35863721,68,,,35911012
35863722,20,1500,,35911013
35874355,19,138,,35885166
35874356,26,18,,35885167
35863723,68,,,35911014
35863724,10,0,,35911015
35863725,11,2,,35911016
35863726,68,,,35911017
35863727,10,0,,35911018
35863728,11,2,,35911019
35877664,68,,,35880490
35877665,10,0,,35880491
35877666,11,2,,35880492
35865777,24,1,,35905043
35877667,24,500,,35880493
35865778,68,,,35905044
35877668,10,0,,35880494
35877669,11,1,,35880495
35877670,21,99,,35880496
35874357,17,10600,,35885168
35877893,13,350,,35884144
35874358,68,,,35886302
35877671,21,3039,,35880497
35863729,68,,,35911020
35863730,7,1400,,35911021
35863731,19,198,,35911022
35863732,26,540,,35911023
35863733,63,10,,35911024
35865779,68,,,35905045
35865780,19,50,,35905046
35865781,20,150,,35905047
35865782,23,50,,35905048
35865783,63,39,,35905049
35877894,68,,,35884145
35877895,10,0,,35884146
35863734,68,,,35911025
35865784,19,500,,35905050
35865785,68,,,35905051
35865786,10,0,,35905052
35874359,68,,,35886303
35874360,9,0,,35886304
35874361,63,0,,35886305
35877672,68,,,35880498
35877673,10,0,,35880499
35877674,68,,,35880500
35877675,11,2,,35880501
35859501,68,,,35903441
35860344,68,,,35897459
35866276,3,5000,,35894119
35874362,36,270,,35886306
35874363,3,4000,2005-01-06 00:00:00,35886307
35860345,13,900,2005-01-15 00:00:00,35897460
35860346,2,25,,35897461
35860347,13,1200,,35897462
35860348,16,650,,35897463
35860349,17,2100,,35897464
35860350,19,510,,35897465
35860351,20,3000,,35897466
35863735,11,2,,35911026
35865787,63,2,,35905053
35860352,63,1,,35897467
35863736,63,2,,35911027
35876476,10,0,,35880445
35876477,19,1104,,35880446
35874364,7,2800,,35886308
35865788,10,0,,35905054
35865789,11,2,,35905055
35876478,19,2652,,35880447
35865790,63,1,,35905056
35867147,68,,,35907553
35878746,63,60,,35879359
35874365,19,50,,35886309
35874366,10,0,,35886310
35874367,11,6,,35886311
35877896,11,2,,35884147
35866277,16,15,,35894120
35878742,68,,,35879355
35878743,3,1500,2005-02-11 00:00:00,35879356
35878744,2,75,,35879357
35876479,63,900,,35881585
35860353,6,50,,35897468
35860354,20,100,,35897469
35860355,22,0,,35897470
35860356,25,10,,35897471
