suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
17,647866,1,11,17756
17,647874,1,11,17757
17,647877,1,11,17758
17,647893,1,11,17759
17,647908,1,11,17760
17,647909,1,11,17761
17,647920,1,11,17762
17,647922,1,11,17763
17,647942,1,11,17764
17,647967,1,11,17765
17,647969,1,11,17766
17,648002,1,11,17767
17,648004,1,11,17768
17,648011,1,11,17769
17,648033,1,11,17770
17,648047,1,11,17771
17,648081,1,11,17772
17,647700,1,11,17773
17,647702,1,11,17774
17,647711,1,11,17775
17,647759,1,11,17776
17,647770,1,11,17777
17,648542,1,11,17778
17,648543,1,11,17779
17,648219,1,11,17780
17,648221,1,11,17781
17,648223,1,11,17782
17,648224,1,11,17783
17,648232,1,11,17784
17,648293,1,11,17785
17,648387,1,11,17786
17,648388,1,11,17787
17,648400,1,11,17788
17,648429,1,11,17789
17,649023,1,11,17790
17,649024,1,11,17791
17,649027,1,11,17792
17,649031,1,11,17793
17,649058,1,11,17794
17,649088,1,11,17795
2,649092,1.371,1,17796
17,649104,1,11,17797
17,649105,1,11,17798
17,649116,1,11,17799
17,649174,1,11,17800
17,649211,1,11,17801
17,649221,1,11,17802
17,649247,1,11,17803
17,649264,1,11,17804
17,649272,1,11,17805
17,649275,1,11,17806
17,649279,1,11,17807
17,649280,1,11,17808
17,648783,1,11,17809
2,648784,0.331,1,17810
17,648791,1,11,17811
17,648833,1,11,17812
17,648836,1,11,17813
17,648844,1,11,17814
17,648887,1,11,17815
17,648888,1,11,17816
17,648894,1,11,17817
17,648937,1,11,17818
17,648960,1,11,17819
17,648965,1,11,17820
17,648974,1,11,17821
17,648980,1,11,17822
17,648983,1,11,17823
17,649690,1,11,17824
17,649692,1,11,17825
17,649734,1,11,17826
17,649735,1,11,17827
17,649739,1,11,17828
17,649747,1,11,17829
17,649770,1,11,17830
17,649773,1,11,17831
17,649775,1,11,17832
17,649787,1,11,17833
17,649825,1,11,17834
17,649827,1,11,17835
17,649844,1,11,17836
17,649979,1,11,17837
17,649390,1,11,17838
17,649391,1,11,17839
17,649414,1,11,17840
17,649439,1,11,17841
17,649612,1,11,17842
17,649615,1,11,17843
17,649640,1,11,17844
17,650256,1,11,17845
17,650266,1,11,17846
17,650283,1,11,17847
17,650338,1,11,17848
17,650369,1,11,17849
17,650437,1,11,17850
17,650472,1,11,17851
17,650473,1,11,17852
17,650505,1,11,17853
17,650000,1,11,17854
17,650009,1,11,17855
17,650029,1,11,17856
17,650041,1,11,17857
17,650110,1,11,17858
17,650172,1,11,17859
17,650217,1,11,17860
17,650218,1,11,17861
17,650938,1,11,17862
17,650940,1,11,17863
17,650960,1,11,17864
17,650968,1,11,17865
17,650971,1,11,17866
17,650978,1,11,17867
17,650984,1,11,17868
17,651012,1,11,17869
17,651047,1,11,17870
17,651052,1,11,17871
17,651055,1,11,17872
17,651061,1,11,17873
17,651081,1,11,17874
17,651088,1,11,17875
17,650555,1,11,17876
17,650562,1,11,17877
17,650566,1,11,17878
17,650606,1,11,17879
17,650653,1,11,17880
17,650758,1,11,17881
17,650762,1,11,17882
17,650769,1,11,17883
17,730095,1,11,18790
17,730099,1,11,18791
17,730111,1,11,18792
17,731342,1,11,18793
17,731343,1,11,18794
