bias_id,offense_id
21,54907669
21,54908424
22,54916341
21,54916182
21,54907670
21,54918489
22,54908425
22,54908426
21,54918492
21,54923957
21,54916183
21,54916343
21,54916344
21,54916345
21,54908427
21,54908428
21,54907676
21,54910651
21,54916342
21,54918490
21,54918491
21,54910648
21,54916184
21,54907671
21,54932027
21,54932028
21,54907672
21,54918493
21,54918494
21,54907673
21,54907674
21,54907675
21,54910649
21,54916346
21,54916347
21,54908429
21,54907677
21,54907678
21,54932029
21,54932030
21,54916348
21,54910650
21,54918495
21,54908430
21,54916185
21,54910652
21,54910653
21,54908431
21,54907679
21,54907680
21,54907681
21,54908432
21,54916349
21,54932038
21,54932039
21,54908438
21,54908461
21,54908462
21,54916186
21,54918496
21,54918497
21,54932031
21,54932032
21,54908433
21,54932033
21,54918498
21,54908458
21,54916350
21,54910654
21,54916351
21,54916187
21,54932034
21,54916352
21,54916188
21,54916189
21,54908437
21,54916355
21,54908434
21,54908435
21,54908436
21,54916353
21,54916190
21,54910655
21,54932035
21,54932036
21,54908459
21,54916191
21,54916354
21,54932037
21,54908460
22,54932040
21,54908463
21,54908464
21,54916195
22,54908444
21,54908471
21,54916192
21,54916193
21,54908439
22,54916194
21,54908465
21,54910656
21,54918503
21,54918504
21,54908446
21,54918507
21,54932044
21,54908454
21,54908456
21,54918499
21,54932041
21,54908466
21,54908440
21,54908441
21,54918500
21,54916196
21,54908442
21,54916356
21,54908443
21,54916357
21,54910657
21,54918502
21,54908445
21,54916362
21,54916363
21,54910662
21,54910663
21,54932043
21,54908473
21,54908455
21,54918501
21,54910658
21,54916197
21,54916198
21,54916199
21,54916200
22,54918505
21,54910659
21,54910660
21,54916358
21,54916359
21,54908467
21,54916360
21,54932042
21,54910661
21,54908468
21,54916206
21,54916207
21,54916361
21,54918506
21,54916364
21,54916365
21,54908469
21,54916201
21,54908447
21,54910664
21,54910665
21,54910666
21,54908470
21,54908448
21,54932045
21,54932046
21,54916202
22,54910667
21,54916366
21,54908472
21,54916367
21,54916368
21,54910668
21,54918508
21,54918510
21,54910671
21,54910672
22,54916204
21,54916205
22,54908449
21,54918511
21,54916369
21,54916370
21,54910673
22,54910669
21,54918509
22,54910670
21,54916203
21,54916371
21,54910674
21,54910675
21,54910676
21,54910677
21,54910678
21,54908474
21,54918512
21,54916208
22,54916372
21,54918513
21,54916374
21,54908453
21,54932050
21,54916209
21,54910679
21,54908450
