"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2017,96120997,90291286,6,,
2017,96121197,90291508,6,,
2017,96121238,90291552,5,,
2017,96121292,90291603,6,,
2017,96121386,90291698,6,,
2017,96121425,90291728,6,,
2017,96121620,90291926,6,,
2017,96121839,90292157,6,,
2017,96122016,90292352,6,,
2017,96122092,90292428,6,,
2017,96122366,90292721,5,,
2017,96122410,90292764,6,,
2017,96122507,90292865,6,,
2017,96122588,90292964,6,,
2017,96122888,90293276,5,,
2017,96122973,90293368,6,,
2017,96122971,90293368,5,,
2017,96123105,90293499,7,,
2017,96123180,90293587,7,,
2017,96123356,90293774,7,,
2017,96123582,90294000,7,1,
2017,96123737,90294160,7,,
2017,96123736,90294160,5,,
2017,96123743,90294170,6,,
2017,96124355,90294751,7,,
2017,96124864,90295298,6,,
2017,96125402,90295847,4,,
2017,96125547,90295998,4,,
2017,96125660,90296110,7,,
2017,96126469,90296928,4,,
2017,96126506,90296970,6,,
2017,96126782,90297231,4,,
2017,96126941,90297424,7,,
2017,96126961,90297447,7,,
2017,96127017,90297502,7,,
2017,96127045,90297530,7,,
2017,96127123,90297606,7,,
2017,96127426,90297871,4,,
2017,96127526,90297971,4,,
2017,96127657,90298106,6,,
2017,96127706,90298165,7,,
2017,96127896,90298366,7,1,
2017,96127921,90298388,7,,
2017,96128175,90298673,6,,
2017,96128433,90298904,7,,
2017,96128428,90298904,4,,
2017,96128463,90298935,6,,
2017,96128905,90299407,4,,
2017,96129111,90299624,4,,
2017,96129112,90299624,7,,
2017,96129165,90299685,6,,
2017,96129308,90299825,6,,
2017,96129337,90299858,7,,
2017,96129382,90299898,6,,
2017,96129445,90299964,7,,
2017,96129555,90300082,7,,
2017,96129813,90300362,4,,
2017,96129902,90300450,4,,
2017,96130021,90300569,7,,
2017,96130072,90300624,4,,
2017,96130224,90300775,2,,
2017,96130349,90300887,7,,
2017,96130464,90301003,7,,
2017,96130544,90301081,7,,
2017,96130599,90301130,4,,
2017,96130640,90301171,4,,
2017,96130648,90301171,7,,
2017,96130962,90301452,4,,
2017,96131020,90301511,7,,
2017,96131122,90301607,7,,
2017,96131195,90301668,7,,
2017,96131284,90301749,7,,
2017,96131418,90301859,6,,
