"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,96543549,1,
2016,90297710,10,
2016,90297711,10,
2016,90297712,10,
2016,90297713,10,
2016,90297714,10,
2016,90297715,10,
2016,90297785,1,
2016,90297615,10,
2016,90297645,10,
2016,90297656,9,
2016,90298207,1,
2016,90297897,1,
2016,90298032,1,
2016,90298529,1,
2016,90298534,1,
2016,90298535,1,
2016,90298246,1,
2016,90298353,1,
2016,90298447,9,
2016,90298494,10,
2016,90298819,9,
2016,90298881,10,
2016,90298892,1,
2016,90298933,1,
2016,90298941,9,
2016,90299048,10,
2016,90299583,1,
2016,90299659,10,
2016,90299673,1,
2016,90299536,9,
2016,90299537,9,
2016,90299766,1,
2016,90299825,1,
2016,90299826,1,
2016,90299889,2,
2016,90300035,1,
2016,90300198,9,
2016,90300251,10,
2016,90300263,1,
2016,90300448,9,
2016,90300449,10,
2016,90300496,1,
2016,90300579,1,
2016,90300580,1,
2016,90300590,10,
2016,90300672,9,
