"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
65002017,6500,2017,"KY0010000","KY0010000","","N","N",,"I","ADAIR","ADAIR CO SO COLUMBIA","Adair","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",14437,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",7,0,7,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ADAIR","Non-MSA","Y","Y","Y"
65012017,6501,2017,"KY0010100","KY0010100","","N","N",,"I","COLUMBIA","COLUMBIA PD","Columbia","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",4940,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,0,1,1,0,0,01-APR-96,01-JAN-09,01-NOV-09,,,,"N","ADAIR","Non-MSA","Y","Y","Y"
65042017,6504,2017,"KY0020000","KY0020000","","N","N",,"I","ALLEN","ALLEN CO SO SCOTTSVILLE","Allen","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",16293,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",14,0,14,0,2,2,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ALLEN","Bowling Green, KY","Y","Y","Y"
65052017,6505,2017,"KY0020100","KY0020100","","N","N",,"I","SCOTTSVILLE","SCOTTSVILLE PD","Scottsville","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",4446,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,3,19,2,5,7,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ALLEN","Bowling Green, KY","Y","Y","Y"
65072017,6507,2017,"KY0030000","KY0030000","","N","N",,"I","ANDERSON","ANDERSON CO SO LAWRENCEBURG","Anderson","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",11075,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,0,17,3,2,5,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ANDERSON","Non-MSA","Y","Y","Y"
65082017,6508,2017,"KY0030100","KY0030100","","N","N",,"I","LAWRENCEBURG","LAWRENCEBURG PD","Lawrenceburg","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",11211,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,1,14,1,7,8,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","ANDERSON","Non-MSA","Y","Y","Y"
65112017,6511,2017,"KY0040000","KY0040000","","N","N",,"I","BALLARD","BALLARD CO SO WICKLIFFE","Ballard","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",7042,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",16,0,16,1,0,1,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BALLARD","Non-MSA","Y","Y","Y"
65142017,6514,2017,"KY0040300","KY0040300","","N","N",,"I","LA CENTER","LACENTER PD","La Center","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",982,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-APR-96,01-JUL-10,01-NOV-10,01-MAR-18,01-MAR-18,01-MAR-18,"N","BALLARD","Non-MSA","Y","Y","Y"
65162017,6516,2017,"KY0050000","KY0050000","","N","N",,"I","BARREN","BARREN CO SO GLASGOW","Barren","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","County",27197,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",16,5,21,1,0,1,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BARREN","Non-MSA","Y","Y","Y"
65172017,6517,2017,"KY0050100","KY0050100","","N","N",,"I","GLASGOW","GLASGOW PD","Glasgow","","A",21,"Kentucky","KY","KY","6","East South Central","3","South","Region III","City",14690,23369,"KYUCR0001","Kentucky State Police Criminal Identification and Records Branch","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,0,28,3,3,6,0,0,01-APR-96,01-JAN-09,01-NOV-09,01-JAN-18,01-JAN-18,01-JAN-18,"N","BARREN","Non-MSA","Y","Y","Y"
