"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,12,117414028,1,9,11763964
2018,5,117414136,1,1,11764002
2018,8,117414028,1,9,11763963
2018,5,117421883,2,9,11769048
2018,16,117421883,1,9,11769049
2018,4,117418863,1,9,11760048
2018,12,117418929,1,9,11760063
2018,5,117421897,2,1,11769052
2018,12,117414082,1,9,11763988
2018,17,117418967,1,9,11764014
2018,5,106542716,23.043,1,9690546
2018,4,106532269,1,9,9679569
2018,5,106532294,3,1,9679576
2018,4,106538430,1,9,9683719
2018,12,110420437,0.4,1,10356420
2018,12,110410820,0.1,1,10351390
2018,5,110420459,0.5,1,10356421
2018,5,110415907,10.61,1,10361435
2018,4,110410863,1,11,10356425
2018,8,110420602,2,9,10351412
2018,2,110415955,1,9,10356442
2018,5,110415955,1,1,10356443
2018,12,110415988,2,9,10356452
2018,4,110415988,2,9,10351429
2018,8,110411042,10,9,10356465
2018,5,110411042,1,9,10351440
2018,2,110411042,1,9,10356464
2018,5,110420911,1,9,10356498
2018,12,110411241,8.79,1,10351496
2018,16,110411241,57.41,9,10351498
2018,4,110411300,0.35,1,10351518
2018,16,110411300,20,9,10351520
2018,5,110421121,0.68,1,10356536
2018,5,110416159,1.5,1,10356541
2018,5,104699126,2,1,9262451
2018,12,104625970,10,1,9264882
2018,5,104618390,1,9,9269869
2018,5,104618436,1,1,9269874
2018,17,104621864,4.025,1,9260019
2018,12,104618581,0.023,1,9269888
2018,5,104628607,0.009,1,9269893
2018,2,108815397,1.1,1,10078452
2018,5,108824279,0.68,1,10083149
2018,12,108815433,1.7,1,10078458
2018,5,108815461,0.49,1,10078462
2018,5,108815495,1,1,10078467
2018,5,108819570,2,1,10078468
2018,5,108815529,25.95,9,10083159
2018,17,108824362,1,9,10087522
2018,12,108815536,1.49,1,10078475
2018,5,104692552,0.083,1,9262445
2018,5,104697047,1,9,9272566
2018,5,104696640,1,1,9272512
2018,12,104696713,0.024,1,9272522
2018,16,104692587,2.005,9,9267861
2018,16,108809062,2,1,10083124
2018,5,108809071,0.1,1,10083125
2018,12,108815096,0.5,1,10078417
2018,12,108819246,1.35,1,10087486
2018,16,108815277,14,9,10087499
2018,2,108815666,1,9,10078518
2018,5,108819792,5,9,10083192
2018,2,108819792,1,9,10083191
2018,18,108819792,,,10083193
2018,5,108824501,1,9,10087561
2018,17,108824583,28,1,10083208
2018,8,108824583,1,1,10083207
2018,5,108824604,2,9,10078571
2018,5,108824625,1,9,10087583
2018,5,104699174,1,9,9262461
2018,5,104699217,1,9,9267880
2018,5,109626543,1,1,10217098
2018,16,109618795,10.112,9,10209579
2018,5,104621366,1,11,9259962
2018,4,104621521,2,9,9259980
2018,5,104618443,5,9,9269875
2018,5,104618463,1,1,9269878
2018,12,104621843,0.062,1,9260015
2018,12,104628612,0.006,1,9269894
2018,5,104621980,6.043,1,9260034
2018,4,104622120,0.099,1,9260050
2018,5,104622153,0.055,1,9260053
2018,5,104628781,23.029,1,9269915
2018,5,104618073,27,9,9269823
2018,12,104626031,1,9,9264888
2018,5,104618247,1,9,9269844
2018,5,104621503,1,9,9259977
2018,5,104618304,1,9,9269855
2018,5,104621684,3,9,9260000
2018,12,104618518,1,1,9269881
2018,5,104621859,6.034,1,9260018
2018,4,104621944,1.027,1,9260029
