property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
920664,6,150,,921133
920665,26,100,,921134
920666,36,50,,921135
920657,21,2200,,921126
920636,38,436,,921105
920629,7,2800,,921098
920611,63,1000,,921080
920612,26,80,,921081
920599,68,,,921068
920597,38,5,,921066
920595,10,0,,921064
920596,11,0,,921065
920594,17,2000,,920823
920593,21,496,,920822
920592,36,500,,920821
920591,68,,,920820
920589,20,50,,920818
920590,63,100,,920819
920587,8,6,1992-01-31 00:00:00,920816
920588,8,6,,920817
920585,38,1,1992-01-31 00:00:00,920814
920586,38,1,,920815
920584,36,15240,,920813
920580,8,1,1992-01-31 00:00:00,920809
920581,19,4,1992-01-31 00:00:00,920810
920582,8,1,,920811
920583,19,4,,920812
920579,26,50,,920808
920576,15,2745,,920805
920577,26,150,,920806
920578,36,6203,,920807
920574,38,50,1992-02-05 00:00:00,920803
920575,38,50,,920804
920573,38,10,,920802
920572,38,400,,920801
920570,25,1,1992-01-30 00:00:00,920799
920571,25,1,,920800
920569,17,1,,920798
920566,9,0,,920795
920567,25,10,,920796
920568,63,10,,920797
920565,63,100,,920794
920563,6,66,1992-01-30 00:00:00,920792
920564,6,66,,920793
920561,27,200,,920790
920562,36,384,,920791
920559,3,17000,1992-02-05 00:00:00,920788
920560,3,17000,,920789
920558,38,200,,920787
920556,8,6,1992-01-29 00:00:00,920785
920557,8,6,,920786
920554,16,40,,920783
920553,68,,,920782
920551,3,7500,1992-02-05 00:00:00,920780
920552,3,7500,,920781
920550,68,,,920779
920549,20,700,,920778
920547,38,100,1992-01-28 00:00:00,920776
920548,38,100,,920777
920545,6,300,,920774
920546,10,37,,920775
920536,38,100,,920765
920537,6,275,,920766
920538,9,0,,920767
920539,17,575,,920768
920540,20,10,,920769
920541,23,415,,920770
920542,25,210,,920771
920543,63,90,,920772
920544,68,50,,920773
920535,68,,,920764
920533,8,1,1992-01-28 00:00:00,920762
920534,8,1,,920763
920531,68,,,920760
920532,21,1,1992-01-28 00:00:00,920761
920530,4,250,,920759
920528,6,130,,920757
920529,17,270,,920758
920526,38,100,,920755
920527,26,900,,920756
920525,31,200,,920754
920524,8,13,,920753
920523,20,894,,920752
920522,4,450,,920751
920519,3,2000,1992-01-27 00:00:00,920748
920520,3,2000,,920749
920521,38,75,,920750
920518,29,250,,920747
920513,6,600,,920501
920514,16,150,,920502
920515,26,800,,920744
920516,27,50,,920745
920517,38,100,,920746
920511,27,10,1992-01-27 00:00:00,920499
920512,27,10,,920500
920507,13,350,1992-07-10 00:00:00,920495
920508,13,950,,920496
920509,17,200,,920497
920510,26,750,,920498
920505,6,176,1992-01-27 00:00:00,920493
920506,6,176,,920494
920504,3,500,,920492
920500,6,57,1992-01-27 00:00:00,920488
920501,17,42,1992-01-27 00:00:00,920489
920502,6,57,,920490
920503,17,42,,920491
920498,20,815,,920486
920499,25,5,,920487
920497,38,100,,920485
920496,20,40,,920484
920494,2,12,1992-01-26 00:00:00,920482
920495,2,12,,920483
920492,8,42,1992-01-26 00:00:00,920480
920493,8,42,,920481
920488,3,3000,1992-01-26 00:00:00,920476
920489,26,150,1992-01-26 00:00:00,920477
920490,3,3000,,920478
920491,26,150,,920479
920487,38,1000,,920475
920485,19,24,1992-01-26 00:00:00,920473
920486,19,24,,920474
920483,3,1,1992-01-26 00:00:00,920471
920484,38,1,1992-01-26 00:00:00,920472
920482,38,300,,920470
920478,21,8,,920466
920479,25,3,,920467
920480,63,15,,920468
920477,31,150,,920465
920475,8,5,1992-01-25 00:00:00,920463
920476,8,5,,920464
920469,6,175,,920457
920470,17,150,,920458
920471,20,110,,920459
920472,22,0,,920460
920473,25,20,,920461
920474,63,138,,920462
920468,20,7,,920456
920466,38,400,,920454
920467,38,400,,920455
920465,63,150,,920453
920461,6,47,1992-01-25 00:00:00,920449
920462,20,18,1992-01-25 00:00:00,920450
920463,6,47,,920451
920464,20,18,,920452
920459,3,10000,1992-01-28 00:00:00,920447
920460,3,10000,,920448
920458,68,,,920446
920457,3,150,,920445
920455,3,10500,1992-01-24 00:00:00,920443
920456,3,10500,,920444
920454,8,15,,920442
920453,29,50,,920441
920452,68,,,920440
920451,6,320,,920439
920450,4,200,,920438
920449,68,,,920437
920446,17,1005,,920434
920447,19,20,,920435
920448,20,2,,920436
920444,6,32,1992-01-24 00:00:00,920432
920445,6,32,,920433
920442,6,25,1992-01-24 00:00:00,920430
920443,6,25,,920431
920441,29,100,,920429
920440,17,1000,,920428
920438,8,88,1992-01-24 00:00:00,920426
920439,8,88,,920427
920436,36,500,,920424
920437,63,250,,920425
920435,20,10,,920423
920434,8,40,,920184
920432,68,,,920182
920433,31,50,,920183
920429,3,250,,920179
920430,7,800,,920180
920431,63,25,,920181
920427,38,175,,920177
920428,63,75,,920178
920426,68,,,920176
920423,3,10000,1992-01-24 00:00:00,920173
920424,3,10000,,920174
920425,38,500,,920175
920422,68,,,920172
920421,8,2,,920171
920419,8,54,1992-01-23 00:00:00,920169
920420,8,54,,920170
920417,31,300,,920167
920418,20,53,,920168
920416,8,10,,920166
920414,8,9,1992-01-23 00:00:00,920164
920415,8,9,,920165
920412,6,40,1992-01-23 00:00:00,920162
920413,6,40,,920163
920410,8,4,,920160
920411,20,16,,920161
920408,3,12000,1992-01-24 00:00:00,920158
920409,3,12000,,920159
920407,20,114,,920157
920406,38,200,,920156
920405,38,200,,920155
920402,68,20,1992-01-22 00:00:00,920152
920403,8,15,,920153
920404,68,20,,920154
920400,3,5000,1992-06-24 00:00:00,920150
