"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,118454746,104751147,1,5,16,"M",2,2,16,0
2018,118454777,104751165,4,5,19,"F",2,2,19,0
2018,118454771,104751165,1,5,18,"M",2,2,18,0
2018,118454772,104751165,2,5,19,"M",2,2,19,0
2018,118454779,104751165,5,5,21,"M",2,2,21,0
2018,118454774,104751165,3,5,36,"F",2,2,36,0
2018,118454871,104740602,2,5,21,"M",1,2,21,0
2018,118454870,104740602,1,5,21,"M",1,2,21,0
2018,118454872,104740602,3,5,21,"M",1,2,21,0
2018,118454905,104740614,1,5,36,"M",2,2,36,0
2018,118449781,104751271,1,5,34,"M",2,2,34,0
2018,118449782,104751271,2,5,34,"M",2,2,34,0
2018,118454947,104751279,0,,,"",,,,
2018,118454957,104751288,0,,,"",,,,
2018,118454960,104751294,2,5,51,"M",2,2,51,0
2018,118454958,104751294,1,5,31,"M",2,2,31,0
2018,118454972,104751299,1,5,25,"F",0,3,20,30
2018,118454981,104740643,1,5,43,"F",2,2,43,0
2018,118449833,104751371,1,5,56,"M",2,2,56,0
2018,118449843,104751385,1,5,22,"F",2,3,20,25
2018,118455143,104740699,1,5,28,"M",1,1,28,0
2018,118449878,104740708,0,,,"",,,,
2018,118449883,104751490,1,5,58,"M",2,2,58,0
2018,118455233,104751528,1,4,,"U",0,3,,
2018,118449923,104751578,1,4,,"M",0,3,,
2018,118455312,104751583,1,5,23,"F",1,2,23,0
2018,118455324,104751592,1,5,33,"M",2,3,33,0
2018,118455330,104740757,1,5,25,"F",2,2,25,0
2018,118455332,104740757,2,5,25,"M",1,2,25,0
2018,118449937,104751608,1,5,14,"M",1,1,14,0
2018,118455384,104751646,1,4,,"U",0,3,,
2018,118455404,104751661,1,5,57,"M",2,2,57,0
2018,118455417,104751672,1,5,32,"F",2,2,32,0
2018,118455429,104751683,1,4,,"M",0,3,,
2018,118455452,104751697,1,5,52,"M",1,2,52,0
2018,118455464,104751706,1,4,,"U",0,3,,
2018,118455477,104751716,1,5,45,"F",2,2,45,0
2018,118455488,104751726,1,5,10,"M",1,1,10,0
2018,118455498,104751734,2,5,21,"F",1,2,21,0
2018,118455497,104751734,1,5,21,"M",1,2,21,0
2018,118455576,104740823,1,5,50,"M",2,2,50,0
2018,118455588,104751803,1,4,,"U",0,3,,
2018,118455596,104751814,1,5,34,"M",1,2,34,0
2018,118455633,104751845,4,5,14,"M",2,2,14,0
2018,118450032,104751845,1,5,16,"M",2,2,16,0
2018,118455631,104751845,2,5,16,"M",2,2,16,0
2018,118455632,104751845,3,5,41,"M",2,2,41,0
2018,118455654,104751857,1,5,26,"F",1,1,26,0
2018,118450069,104751919,0,,,"",,,,
2018,118455734,104751924,1,5,10,"F",1,2,10,0
2018,118455738,104740866,1,4,,"U",0,3,,
2018,118455787,104751977,0,,,"",,,,
2018,114523558,101346088,1,5,21,"M",2,2,21,0
2018,114533212,101346092,1,5,16,"M",2,2,16,0
2018,114533221,101343858,1,4,,"U",0,3,,
2018,114539362,101346103,1,5,29,"M",2,2,29,0
2018,114533246,101346107,1,5,30,"M",2,2,30,0
2018,114533252,101343885,1,4,,"F",1,2,,
2018,114533253,101343885,2,4,,"F",1,2,,
2018,114523585,101343894,1,5,45,"M",2,2,45,0
2018,114533274,101346121,2,5,27,"M",1,2,27,0
2018,114533273,101346121,1,5,27,"M",1,2,27,0
2018,114523618,101346130,1,5,22,"M",2,2,19,25
2018,114533302,101346130,2,5,30,"M",2,3,30,0
2018,114533324,101334259,0,,,"",,,,
