"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,105455226,11,2,,112919466
2017,105455226,10,,,112924855
2017,105455255,10,,,112919503
2017,105459875,63,6,,112924896
2017,105459875,8,1,,112915544
2017,105455297,10,,,112919584
2017,105455297,11,1,,112919582
2017,105455303,20,544,,112919592
2017,105459894,11,3,,112915593
2017,105459894,10,,,112915592
2017,105450928,63,797,,112924926
2017,105450928,25,35,,112924924
2017,105450928,9,0,,112924922
2017,105450928,19,420,,112924923
2017,105450928,6,40,,112915597
2017,105450928,8,18,,112915599
2017,105450936,11,1,,112919633
2017,105450936,10,,,112919632
2017,105459910,8,7,,112915627
2017,105459910,20,180,,112915628
2017,105455374,10,,,112915662
2017,105455374,11,3,,112915663
2017,105455390,63,4516,,112919701
2017,105459963,63,120,,112925006
2017,105455422,10,,,112925012
2017,105455422,11,5,,112925013
2017,105455428,10,,,112919756
2017,105455428,11,4,,112915710
2017,105450989,10,,,112915731
2017,105460003,11,5,,112919791
2017,105460003,10,,,112919790
2017,105451009,10,,,112919809
2017,105451009,11,7,,112919810
2017,105460035,10,,,112925088
2017,105460035,11,3,,112925089
2017,105455513,10,,,112919862
2017,105455513,11,1,,112919863
2017,105451060,3,200,,112925140
2017,105451071,10,,,112925160
2017,105451071,11,3,,112925161
2017,105455548,63,200,,112915877
2017,105455562,11,2,,112925178
2017,105455562,10,,,112915900
2017,105455585,63,1,01-SEP-17,112925188
2017,105460108,20,2,,112915920
2017,105460108,63,1,,112915921
2017,105455601,38,122,,112925204
2017,105460124,63,1,10-SEP-17,112915942
2017,105455605,63,1,,112925207
2017,105460156,10,200,,112925248
2017,105460156,63,90,,112915992
2017,105460156,20,5,,112915988
2017,105460156,27,5,,112915990
2017,105460156,25,75,,112915989
2017,105451126,19,199,,112925264
2017,105460188,11,2,,112916042
2017,105460188,10,,,112916041
2017,105460192,63,4000,,112916044
2017,105460199,10,,,112916054
2017,105460243,8,2,11-NOV-17,112916116
2017,105455699,11,4,,112925346
2017,105460242,8,2,,112920123
2017,105455699,10,,,112916117
2017,105460276,63,449,,112916175
2017,105460276,17,6200,,112916173
2017,105472445,9,0,,112953593
2017,105468374,11,5,,112950454
2017,105468374,10,,,112950453
2017,105472517,10,,,112950469
2017,105478441,10,,,112957360
2017,105468396,63,220,,112950494
2017,105472551,11,2,,112953724
2017,105472551,10,,,112957381
2017,105472574,22,0,,112957395
2017,105472574,9,0,,112957396
2017,105472574,63,4,,112953756
2017,105472574,25,37,,112950508
2017,105468416,10,,,112950522
2017,105468448,3,17000,,112953820
2017,105468464,21,1062,,112950577
2017,105468486,25,20,,112953890
2017,105468486,7,200,,112953888
2017,105468494,6,80,28-SEP-17,112950609
2017,105478578,7,50,,112953907
2017,105478578,6,80,,112957543
2017,105478580,3,250,,112953913
2017,105472737,9,0,,112950664
2017,105472737,25,20,,112950663
2017,105472737,63,0,,112950665
2017,105473193,20,180,,112954572
2017,105468871,20,50,,112951089
2017,105473202,20,500,,112951095
2017,105473202,63,1100,,112951096
2017,105479154,26,700,,112958284
2017,105479152,26,700,,112954607
2017,105479162,63,300,,112958295
2017,105479162,6,360,,112951143
2017,105479162,16,150,,112951144
2017,105479166,8,325,,112951148
2017,105479166,9,0,,112951147
2017,105473268,63,100,,112951185
2017,105468934,63,2200,,112951197
2017,105473277,11,2,,112954667
2017,105473277,10,,,112954668
2017,105473284,7,300,,112951214
2017,105473284,20,200,,112951213
2017,105473292,19,25,,112951223
2017,105473299,37,2500,,112951230
2017,105479250,25,25,,112958390
2017,105479250,20,3,,112951237
2017,105479250,22,0,,112951236
2017,105479250,9,0,,112951235
2017,105479250,63,5,,112958391
2017,105473308,11,1,,112958408
2017,105473308,10,,,112958409
2017,105479297,11,2,,112954722
2017,105479297,10,,,112954723
2017,105468995,6,865,,112951279
2017,105479306,10,,,112958454
2017,105456606,63,21,,112927401
2017,105456648,11,1,,112927446
2017,105456648,10,,,112927450
2017,105456654,63,141,,112921409
2017,105456654,20,33,,112927469
2017,105456654,25,200,,112921408
2017,105456654,9,0,,112926278
2017,105461223,19,1,,112926291
2017,105461227,34,450,,112927480
2017,105461253,8,125,,112927514
2017,105461253,63,175,,112927515
2017,105456692,63,53,,112927517
2017,105451939,63,53,11-FEB-17,112926323
2017,105451940,10,,,112931452
2017,105461264,11,1,,112927534
2017,105451951,17,5,,112931476
2017,105451951,19,24,,112931475
2017,105451951,6,24,,112926338
2017,105456740,31,507,,112931527
2017,105461304,63,3300,,112927605
2017,105451997,63,700,,112931588
2017,105456805,33,453,,112931600
2017,105461346,63,210,,112927670
2017,105461346,9,0,,112927669
2017,105456817,26,520,,112931615
2017,105461368,31,999,,112931635
2017,105456842,10,,,112931646
2017,105461385,7,1225,,112927720
2017,105461385,16,24,,112931664
2017,105461385,63,391,,112927722
2017,105461385,20,200,,112931665
2017,105461385,38,15,,112927721
2017,105456869,63,55,26-FEB-17,112931685
