"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
45302018,4530,2018,"ID0010000","ID0010000","","N","N",,"I","ADA","ADA CO SO BOISE","Ada","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",125623,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","Y",19,"9A","MSA counties 100,000 or over","9","MSA Counties","Y",3,"R","Y",147,273,420,13,257,270,0,0,01-JAN-92,01-AUG-92,01-AUG-92,01-SEP-18,01-MAR-18,01-AUG-19,"N","ADA","Boise City, ID","Y","Y","Y"
45312018,4531,2018,"ID0010100","ID0010100","","N","N",,"I","BOISE","BOISE PD","Boise","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",229265,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",260,15,275,32,69,101,0,0,01-JAN-92,01-MAY-92,01-NOV-10,01-MAR-18,01-MAR-18,01-SEP-18,"N","ADA","Boise City, ID","Y","Y","Y"
45322018,4532,2018,"ID0010200","ID0010200","","N","N",,"I","GARDEN CITY","GARDEN CITY PD","Garden City","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",12025,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",24,2,26,2,6,8,0,0,01-JAN-92,01-JAN-92,01-NOV-10,01-MAR-18,01-MAR-18,01-JUN-18,"N","ADA","Boise City, ID","Y","Y","Y"
45332018,4533,2018,"ID0010300","ID0010300","","N","N",,"I","MERIDIAN","MERIDIAN PD","Meridian","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",103774,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",101,6,107,4,24,28,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-MAY-18,01-MAR-18,01-APR-19,"N","ADA","Boise City, ID","Y","Y","Y"
45352018,4535,2018,"ID0020000","ID0020000","","N","N",,"I","ADAMS","ADAMS CO SO COUNCIL","Adams","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",4211,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,7,13,1,8,9,0,0,01-JAN-92,01-JAN-92,01-JAN-11,01-MAR-18,01-MAR-18,01-SEP-18,"N","ADAMS","Non-MSA","Y","Y","Y"
45372018,4537,2018,"ID0030000","ID0030000","","N","N",,"I","BANNOCK","BANNOCK CO SO POCATELLO","Bannock","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",16022,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",39,48,87,3,35,38,0,0,01-JAN-92,01-JAN-92,01-JAN-92,,01-MAY-18,,"N","BANNOCK","Pocatello, ID","Y","Y","Y"
45382018,4538,2018,"ID0030100","ID0030100","","N","N",,"I","CHUBBUCK","CHUBBUCK PD POCATELLO","Chubbuck","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",14998,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,3,23,2,11,13,0,0,01-JAN-92,01-JAN-92,01-JAN-92,,01-MAR-18,,"N","BANNOCK","Pocatello, ID","Y","Y","Y"
45392018,4539,2018,"ID0030200","ID0030200","","N","N",,"I","POCATELLO","POCATELLO PD","Pocatello","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",55317,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",82,3,85,7,39,46,0,0,01-JAN-92,01-DEC-92,01-DEC-92,01-APR-19,01-MAR-18,,"N","POWER; BANNOCK","Pocatello, ID","Y","Y","Y"
45422018,4542,2018,"ID0040000","ID0040000","","N","N",,"I","BEAR LAKE","BEAR LAKE CO SO PARIS","Bear Lake","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",3571,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,2,9,0,5,5,0,0,01-JAN-92,01-JAN-93,01-JAN-93,01-MAR-18,01-MAR-18,,"N","BEAR LAKE","Non-MSA","Y","Y","Y"
45432018,4543,2018,"ID0040100","ID0040100","","N","N",,"I","MONTPELIER","MONTPELIER PD","Montpelier","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",2517,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,1,2,3,0,0,01-JAN-92,01-AUG-92,01-AUG-92,01-MAR-18,01-MAR-18,,"N","BEAR LAKE","Non-MSA","Y","Y","Y"
45442018,4544,2018,"ID0050000","ID0050000","","N","N",,"I","BENEWAH","BENEWAH CO SO ST MARIES","Benewah","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",9247,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,6,18,0,9,9,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-MAR-18,01-MAR-18,,"N","BENEWAH","Non-MSA","Y","Y","Y"
45462018,4546,2018,"ID0060000","ID0060000","","N","N",,"I","BINGHAM","BINGHAM CO SO BLACKFOOT","Bingham","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",28077,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",14,"8B","Non-MSA counties from 25,000 thru 99,999","8","Non-MSA Counties","N",3,"R","Y",33,27,60,2,19,21,0,0,01-JAN-92,01-JAN-92,01-DEC-10,01-MAR-18,01-MAR-18,01-JUN-18,"N","BINGHAM","Non-MSA","Y","Y","Y"
45472018,4547,2018,"ID0060100","ID0060100","","N","N",,"I","ABERDEEN","ABERDEEN PD","Aberdeen","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",1943,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-MAR-18,01-MAR-18,,"N","BINGHAM","Non-MSA","Y","Y","Y"
45482018,4548,2018,"ID0060200","ID0060200","","N","N",,"I","BLACKFOOT","BLACKFOOT PD","Blackfoot","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",11910,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",27,0,27,0,3,3,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-MAR-18,01-MAR-18,,"N","BINGHAM","Non-MSA","Y","Y","Y"
45502018,4550,2018,"ID0060400","ID0060400","","N","N",,"I","SHELLEY","SHELLEY PD","Shelley","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",4412,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,0,1,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-MAR-18,01-MAR-18,,"N","BINGHAM","Non-MSA","Y","Y","Y"
45512018,4551,2018,"ID0070000","ID0070000","","N","N",,"I","BLAINE","BLAINE CO SO HAILEY","Blaine","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","County",7402,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",16,16,32,2,17,19,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-MAR-18,01-MAR-18,,"N","BLAINE","Non-MSA","Y","Y","Y"
45522018,4552,2018,"ID0070100","ID0070100","","N","N",,"I","KETCHUM","KETCHUM PD","Ketchum","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",2771,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,2,3,0,0,01-JAN-92,01-JAN-92,01-JAN-92,01-AUG-19,01-MAR-18,,"N","BLAINE","Non-MSA","Y","Y","Y"
45532018,4553,2018,"ID0070200","ID0070200","","N","N",,"I","SUN VALLEY","SUN VALLEY PD","Sun Valley","","A",17,"Idaho","ID","ID","8","Mountain","4","West","Region IV","City",1443,23366,"IDUCR0001","Idaho State Police Bureau of Criminal Identification","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",11,0,11,1,1,2,0,0,01-JAN-92,01-JAN-92,01-JAN-92,,01-MAR-18,,"N","BLAINE","Non-MSA","Y","Y","Y"
