"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2017,94552320,88586500,6,,
2017,94552372,88586590,4,,
2017,94552708,88586967,6,,
2017,94552884,88587182,1,,
2017,94552934,88587246,1,,
2017,94552994,88587317,4,,
2017,94553090,88587427,4,,
2017,94553125,88587474,5,,
2017,94553203,88587545,7,,
2017,94553286,88587623,7,,
2017,94553312,88587653,1,,
2017,94553338,88587680,6,,
2017,94553416,88587762,1,,
2017,94553419,88587762,4,,
2017,94553705,88588016,1,,
2017,94553720,88588032,7,,
2017,94553785,88588099,7,,
2017,94553821,88588138,7,,
2017,94553835,88588161,7,,
2017,94554121,88588429,7,,
2017,94554168,88588474,7,,
2017,94554251,88588556,7,,
2017,94554355,88588667,4,,
2017,94554669,88588959,7,,
2017,94554684,88588979,7,,
2017,94554722,88589014,7,,
2017,94554819,88589111,7,,
2017,94554927,88589226,7,,
2017,94554924,88589226,6,,
2017,94554921,88589226,5,,
2017,94555102,88589415,1,,
2017,94555445,88589780,7,,
2017,94555484,88589819,7,,
2017,94555510,88589847,7,,
2017,94555521,88589859,7,,
2017,94555547,88589887,7,,
2017,94555571,88589911,6,,
2017,94555598,88589940,7,,
2017,94555620,88589961,4,,
2017,94555626,88589971,7,,
2017,94555655,88590002,7,,
2017,94555812,88590174,7,,
2017,94555854,88590218,4,,
2017,94555869,88590233,7,,
2017,94555868,88590233,5,,
2017,94555894,88590257,6,,
2017,94555918,88590284,5,,
2017,94555920,88590284,7,,
2017,94555950,88590321,6,,
2017,94556415,88590836,7,,
2017,94556412,88590836,4,,
2017,94556442,88590868,4,,
2017,94556465,88590890,7,,
2017,94556538,88590977,4,,
2017,94556541,88590977,7,,
2017,94556685,88591127,7,,
2017,94556844,88591291,4,,
2017,94556923,88591376,7,,
2017,94557024,88591498,7,,
2017,94557176,88591649,7,,
2017,94557232,88591702,4,,
2017,94557265,88591735,7,,
2017,94557294,88591771,4,,
2017,94557382,88591862,6,,
2017,94557903,88592430,4,,
2017,94557940,88592466,7,,
2017,94557984,88592516,7,1,
2017,94558032,88592570,7,,
2017,94558067,88592611,7,,
2017,94558314,88592881,1,,
2017,94558387,88592963,7,,
2017,94558411,88592990,6,,
2017,94559150,88593753,7,,
2017,94559260,88593872,6,,
2017,94559302,88593910,6,,
2017,94559339,88593955,6,,
2017,94559352,88593967,7,,
2017,94559503,88594119,7,,
2017,94560084,88594771,4,,
2017,94560099,88594789,7,,
2017,94560141,88594836,6,,
2017,94560451,88595187,7,,
2017,94560477,88595215,7,,
2017,94560531,88595273,4,,
2017,94560554,88595298,7,,
2017,94560599,88595349,6,,
2017,94560690,88595449,7,,
2017,94560702,88595460,3,,
2017,94560942,88595711,4,,
2017,94563168,88598167,6,,
2017,94563337,88598347,7,,
2017,94563376,88598393,6,,
2017,94563492,88598506,7,,
2017,94563497,88598514,4,,
2017,94564585,88599636,4,,
2017,94564603,88599671,4,,
2017,94564652,88599709,7,,
2017,94565102,88600180,4,,
2017,94565124,88600180,7,,
2017,94565117,88600180,5,,
2017,94565282,88600336,6,,
2017,94565756,88600804,7,,
2017,94566724,88601812,6,,
2017,94566780,88601869,7,,
2017,94567165,88602280,7,,
2017,94567162,88602280,5,,
2017,94567251,88602365,7,,
2017,94567340,88602463,7,,
2017,94570428,88605786,4,,
2017,94570541,88605903,7,,
2017,94553696,88588008,7,,
2017,94553828,88588148,6,,
2017,94553843,88588167,7,,
2017,94553836,88588167,6,,
2017,94553866,88588196,7,,
2017,94554046,88588361,4,,
2017,94554051,88588361,7,,
2017,94554072,88588383,4,,
2017,94554124,88588432,7,,
2017,94554650,88588943,7,,
2017,94554662,88588953,7,,
2017,94554692,88588989,7,,
2017,94554710,88589003,7,,
2017,94554797,88589088,6,,
2017,94554865,88589160,7,,
2017,94554958,88589249,7,,
2017,94555051,88589360,7,,
2017,94555424,88589754,6,,
2017,94555540,88589881,7,,
2017,94555566,88589907,6,,
2017,94555624,88589967,4,,
2017,94555670,88590019,7,,
2017,94555698,88590043,4,,
2017,94555713,88590062,7,,
2017,94555763,88590118,3,,
2017,94555845,88590209,5,,
2017,94555846,88590209,7,,
2017,94555908,88590274,6,,
2017,94556131,88590521,7,,
2017,94556754,88591201,4,,
2017,94556769,88591220,7,,
2017,94556901,88591354,7,,
2017,94556913,88591366,7,,
2017,94557051,88591522,4,,
2017,94557227,88591700,5,,
2017,94557229,88591700,7,,
2017,94557319,88591801,5,,
2017,94557320,88591801,7,,
2017,94557392,88591873,7,,
2017,94557513,88592013,7,,
2017,94557683,88592201,7,,
2017,94557682,88592201,5,,
2017,94557945,88592470,7,,
2017,94558021,88592555,7,,
2017,94558080,88592631,4,,
2017,94558280,88592849,6,,
2017,94558312,88592878,4,,
2017,94558364,88592937,7,,
2017,94558360,88592937,5,,
2017,94558391,88592968,7,,
2017,94558550,88593131,7,,
2017,94558972,88593552,7,,
2017,94559228,88593833,7,,
2017,94559317,88593928,7,,
2017,94559417,88594031,7,,
