"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
187542016,18754,2016,"TX0010300","TX0010300","","N","N",,"I","FRANKSTON","FRANKSTON PD","Frankston","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1163,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",5,0,5,1,1,2,0,0,01-JAN-97,01-OCT-16,01-OCT-16,01-OCT-16,01-OCT-16,01-OCT-16,"N","HENDERSON; ANDERSON","Non-MSA","Y","Y","Y"
187892016,18789,2016,"TX0120100","TX0120100","","N","N",,"I","SEYMOUR","SEYMOUR PD","Seymour","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2636,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",5,0,5,0,1,1,0,0,01-JAN-97,01-DEC-16,01-DEC-16,01-DEC-16,01-DEC-16,01-DEC-16,"N","BAYLOR","Non-MSA","Y","Y","Y"
187902016,18790,2016,"TX0130000","TX0130000","","N","N",,"I","BEE","BEE CO SO BEEVILLE","Bee","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",19616,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",20,15,35,1,15,16,0,0,01-JAN-97,01-OCT-16,01-OCT-16,01-JUL-18,01-JUL-18,01-JUL-18,"N","BEE","Non-MSA","Y","Y","Y"
187982016,18798,2016,"TX0140700","TX0140700","","N","N",,"I","TEMPLE","TEMPLE PD","Temple","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",73411,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",127,1,128,17,33,50,0,0,01-JAN-97,01-JAN-03,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","BELL","Killeen-Temple, TX","Y","Y","Y"
188102016,18810,2016,"TX0150500","TX0150500","","N","N",,"I","CONVERSE","CONVERSE PD","Converse","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",22782,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",31,3,34,5,12,17,0,0,01-JAN-97,01-AUG-16,01-AUG-16,01-AUG-16,01-AUG-16,01-AUG-16,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188122016,18812,2016,"TX0150800","TX0150800","","N","N",,"I","HOLLYWOOD PARK","HOLLYWOOD PARK POLICE DEPT","Hollywood Park","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3338,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,3,1,4,0,0,01-JAN-97,01-OCT-16,01-OCT-16,01-OCT-16,01-OCT-16,01-OCT-16,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188582016,18858,2016,"TX0201000","TX0201000","","N","N",,"I","PEARLAND","PEARLAND POLICE DEPT","Pearland","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",112814,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",153,11,164,8,43,51,0,0,01-JAN-97,01-JAN-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","FORT BEND; HARRIS; BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188752016,18875,2016,"TX0220000","TX0220000","","N","N",,"I","BREWSTER","BREWSTER CO SO ALPINE","Brewster","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3154,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",14,0,14,0,1,1,0,0,01-JAN-97,01-JAN-15,01-JUL-15,01-JUL-15,01-JUL-15,01-JUL-15,"N","BREWSTER","Non-MSA","Y","Y","Y"
188902016,18890,2016,"TX0270200","TX0270200","","N","N",,"I","MARBLE FALLS","MARBLE FALLS PD","Marble Falls","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",6323,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,3,20,2,10,12,0,0,01-JAN-97,01-SEP-97,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","BURNET","Non-MSA","Y","Y","Y"
189012016,18901,2016,"TX0290200","TX0290200","","N","N",,"I","PORT LAVACA","PORT LAVACA POLICE DEPT","Port Lavaca","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12458,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,0,13,4,6,10,0,0,01-JAN-97,01-JAN-99,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","CALHOUN","Non-MSA","Y","Y","Y"
