"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
18262017,1826,2017,"CO0010000","CO0010000","","N","N",,"I","ADAMS","ADAMS","Adams","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",99940,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",315,50,365,44,103,147,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ADAMS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18272017,1827,2017,"CO0010100","CO0010100","","N","N",,"I","AURORA","AURORA","Aurora","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",368018,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",5,"1C","Cities from 250,000 thru 499,999","1","All cities 250,000 or over","Y",1,"R","Y",580,28,608,69,127,196,0,0,01-JAN-92,01-JAN-85,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","DOUGLAS; ADAMS; ARAPAHOE","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18282017,1828,2017,"CO0010200","CO0010200","","N","N",,"I","BRIGHTON","BRIGHTON","Brighton","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",39099,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",53,4,57,13,21,34,0,0,01-JAN-92,01-SEP-04,01-JAN-06,01-FEB-14,01-JAN-16,01-APR-13,"N","WELD; ADAMS","Denver-Aurora-Lakewood, CO; Greeley, CO","Y","Y","Y"
18292017,1829,2017,"CO0010300","CO0010300","","N","N",,"I","COMMERCE CITY","COMMERCE CITY","Commerce City","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",56469,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",75,12,87,13,18,31,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ADAMS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18302017,1830,2017,"CO0010400","CO0010400","","N","N",,"I","THORNTON","THORNTON","Thornton","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",139825,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",189,8,197,29,61,90,0,0,01-JAN-92,01-JAN-12,01-SEP-12,01-JUL-14,01-FEB-16,01-APR-13,"N","ADAMS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18312017,1831,2017,"CO0010500","CO0010500","","N","N",,"I","WESTMINSTER","WESTMINSTER","Westminster","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",115155,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",170,23,193,20,52,72,0,0,01-JAN-92,01-JAN-97,01-AUG-04,01-FEB-14,01-JAN-16,01-APR-13,"N","JEFFERSON; ADAMS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18322017,1832,2017,"CO0010600","CO0010600","","N","N",,"I","NORTHGLENN","NORTHGLENN","Northglenn","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",39520,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",55,1,56,9,14,23,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-FEB-14,"N","WELD; ADAMS","Denver-Aurora-Lakewood, CO; Greeley, CO","Y","Y","Y"
18342017,1834,2017,"CO0010800","CO0010800","","N","N",,"I","FEDERAL HEIGHTS","FEDERAL HEIGHTS","Federal Heights","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","City",12624,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,2,25,2,8,10,0,0,01-JAN-92,01-JAN-97,01-FEB-06,01-FEB-14,01-JAN-16,01-APR-13,"N","ADAMS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18352017,1835,2017,"CO0011100","CO0011100","","N","N",,"I","UNIV OF CO: DENVER","UNIV OF CO: DENVER","University of Colorado:","Denver","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","University or College",0,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",22,18,40,4,15,19,0,0,01-JAN-92,01-JAN-02,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ADAMS","Denver-Aurora-Lakewood, CO","Y","Y","Y"
18362017,1836,2017,"CO0020000","CO0020000","","N","N",,"I","ALAMOSA","ALAMOSA","Alamosa","","A",7,"Colorado","CO","CO","8","Mountain","4","West","Region IV","County",6691,23358,"COUCR0001","Colorado Bureau of Investigation Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",24,10,34,4,11,15,0,0,01-JAN-92,01-JAN-97,01-MAR-03,01-FEB-14,01-JAN-16,01-APR-13,"N","ALAMOSA","Non-MSA","Y","Y","Y"
