year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2015,Illinois,IL,5150,IL0480100,Abingdon,3211,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2015,Illinois,IL,4675,IL0010000,Adams,24131,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2015,Illinois,IL,4951,IL0220100,Addison,37370,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2015,Illinois,IL,5604,IL0980100,Albany,878,7,"Cities under 2,500",0,9,0,0,0,0,0
2015,Illinois,IL,4746,IL0140600,Albers,1177,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,4991,IL0240100,Albion,1949,7,"Cities under 2,500",0,0,0,0,0,0,0
2015,Illinois,IL,5356,IL0660100,Aledo,3575,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2015,Illinois,IL,4680,IL0020000,Alexander,4787,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2015,Illinois,IL,5587,IL0940100,Alexis,815,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,5241,IL0560100,Algonquin,30497,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2015,Illinois,IL,5456,IL0820100,Alorton,1934,7,"Cities under 2,500",0,0,0,0,0,0,0
2015,Illinois,IL,4757,IL0160100,Alsip,19462,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2015,Illinois,IL,4994,IL0250100,Altamont,2301,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,5305,IL0600100,Alton,27003,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2015,Illinois,IL,23096,IL0824500,Alton and Southern Railway,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,5220,IL0520200,Amboy,2356,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,5439,IL0810100,Andalusia,1184,7,"Cities under 2,500",0,0,0,0,1,1,0
2015,Illinois,IL,5562,IL0910100,Anna,4307,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2015,Illinois,IL,5060,IL0370200,Annawan,857,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,5158,IL0490100,Antioch,14398,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2015,Illinois,IL,5101,IL0430700,Apple River,356,7,"Cities under 2,500",0,0,0,0,0,0,0
2015,Illinois,IL,4944,IL0210100,Arcola,2889,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2015,Illinois,IL,5287,IL0580600,Argenta,918,7,"Cities under 2,500",0,0,0,0,1,1,0
2015,Illinois,IL,4758,IL0160200,Arlington Heights,76241,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2015,Illinois,IL,5558,IL0901800,Armington,339,7,"Cities under 2,500",0,0,0,0,0,0,0
2015,Illinois,IL,4945,IL0210200,Arthur,2280,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,4708,IL0090100,Ashland,1278,7,"Cities under 2,500",1,12,0,0,0,1,0
2015,Illinois,IL,5592,IL0950400,Ashley,505,7,"Cities under 2,500",0,0,0,0,1,1,0
2015,Illinois,IL,5219,IL0520100,Ashton,917,7,"Cities under 2,500",0,0,0,0,0,0,0
