"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
60602017,6060,2017,"KS0010000","KS0010000","","N","N",,"I","ALLEN","ALLEN CO SO IOLA","Allen","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",4303,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,8,20,0,7,7,0,0,01-JAN-00,01-JAN-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60622017,6062,2017,"KS0010200","KS0010200","","N","N",,"I","IOLA","IOLA PD","Iola","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",5413,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,0,16,1,1,2,0,0,01-JAN-00,01-JAN-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60632017,6063,2017,"KS0010300","KS0010300","","N","N",,"I","MORAN","MORAN PD","Moran","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",511,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-00,01-APR-00,,,,,"N","ALLEN","Non-MSA","Y","Y","Y"
60652017,6065,2017,"KS0020000","KS0020000","","N","N",,"I","ANDERSON","ANDERSON CO SO GARNETT","Anderson","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",4131,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",9,0,9,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","ANDERSON","Non-MSA","Y","Y","Y"
60662017,6066,2017,"KS0020100","KS0020100","","N","N",,"I","GARNETT","GARNETT PD","Garnett","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",3241,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","ANDERSON","Non-MSA","Y","Y","Y"
60672017,6067,2017,"KS0020200","KS0020200","","N","N",,"I","COLONY","COLONY POLICE DEPARTMENT COLONY","Colony","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",404,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-00,01-JAN-05,,,,,"N","ANDERSON","Non-MSA","Y","Y","Y"
60702017,6070,2017,"KS0030000","KS0030000","","N","N",,"I","ATCHISON","ATCHISON CO SO ATCHISON","Atchison","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",5656,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",15,10,25,1,3,4,0,0,01-JAN-00,01-JAN-00,,,,,"N","ATCHISON","Non-MSA","Y","Y","Y"
60712017,6071,2017,"KS0030100","KS0030100","","N","N",,"I","ATCHISON","ATCHISON PD","Atchison","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","City",10628,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,0,22,1,0,1,0,0,01-JAN-00,01-JAN-00,,,,,"N","ATCHISON","Non-MSA","Y","Y","Y"
60722017,6072,2017,"KS0040000","KS0040000","","N","N",,"I","BARBER","BARBER CO SO MEDICINE LODGE","Barber","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",1767,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,5,11,0,0,0,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARBER","Non-MSA","Y","Y","Y"
60752017,6075,2017,"KS0050000","KS0050000","","N","N",,"I","BARTON","BARTON CO SO GREAT BEND","Barton","","A",20,"Kansas","KS","KS","4","West North Central","2","Midwest","Region II","County",5933,23368,"KSUCR0001","Kansas Bureau of of Investigation Incident Based Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",19,15,34,1,8,9,0,0,01-JAN-00,01-JAN-00,,,,,"N","BARTON","Non-MSA","Y","Y","Y"
