"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,96238034,0.018,1,7944294
2017,12,96155096,0.3,1,7935440
2017,5,96165092,0,1,7936555
2017,5,96166892,2.5,3,7936758
2017,2,96166892,2,1,7936759
2017,5,96190797,1,1,7939759
2017,5,96159478,3.8,1,7936041
2017,2,96165745,1,1,7936642
2017,7,96183992,10,1,7938817
2017,5,96220680,0.01,1,7943020
2017,5,96292732,2.4,1,7952802
2017,15,96154275,2,9,7935320
2017,5,96154275,2,1,7935321
2017,5,106460253,1.4,1,9673120
2017,5,96683809,0.001,1,8009237
2017,5,96224849,0.5,1,7943312
2017,5,95755535,0.001,1,7876852
2017,5,94861090,1,1,7743919
2017,12,94876184,21.16,1,7746369
2017,8,97190148,1,9,8086246
2017,5,96221760,0.01,1,7943105
2017,5,96236925,12,1,7944156
2017,17,96236925,6,9,7944157
2017,5,95756033,2.001,1,7876976
2017,8,95748856,380,9,7875824
2017,5,95748856,2,4,7875825
2017,5,96302728,1,4,7955060
2017,12,96305037,0.002,1,7955578
2017,5,96305037,0.002,1,7955579
2017,5,96305792,1,1,7955742
2017,5,96350181,9,1,7963793
2017,5,96169821,3.3,1,7937010
2017,5,96183395,3,1,7938725
2017,5,96194720,352.33,1,7940310
2017,12,97119449,116,1,8076211
2017,12,96201700,1.75,1,7941283
2017,5,96231288,0.01,1,7943756
2017,5,96237588,32,1,7944223
2017,5,96121653,0.001,1,7931560
2017,5,96193125,1.9,1,7940088
2017,5,94874387,1,1,7746042
2017,12,95764400,11,1,7878178
2017,5,96304987,10,1,7955556
2017,17,95762525,1,11,7877835
2017,5,95762525,0.001,1,7877836
2017,17,95766101,,,7878438
2017,2,96696778,1,1,8010612
2017,5,96195649,3,1,7940534
2017,5,96166100,2,1,7936676
2017,5,96190816,4,1,7939761
2017,12,96190816,6,1,7939760
2017,12,96147304,0.27,1,7934294
2017,8,96122138,20,9,7931668
2017,12,96133527,1,1,7932467
2017,5,96143306,0.001,1,7933509
2017,5,96165600,0.02,1,7936615
2017,5,96195384,0.4,1,7940472
2017,12,96195384,1.6,1,7940471
2017,5,96149613,0.001,1,7934584
2017,5,97119277,0.07,1,8076162
