"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
56992017,5699,2017,"IN0060300","IN0060300","","N","N",,"I","ZIONSVILLE","ZIONSVILLE PD","Zionsville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",27358,27128,"INUCR0001","Indiana State Police","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-SEP-17,01-SEP-17,01-JUN-18,,01-JUN-18,"N","BOONE","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
57002017,5700,2017,"IN0060500","IN0060500","","N","N",,"I","WHITESTOWN","TOWN MARSHAL WHITESTOWN","Whitestown","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",7464,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,0,19,3,1,4,0,0,01-JAN-13,01-JUL-17,01-JUL-17,01-NOV-17,,01-NOV-17,"N","BOONE","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
57662017,5766,2017,"IN0300000","IN0300000","","Y","N",,"I","HANCOCK","HANCOCK CO SO GREENFIELD","Hancock","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",49622,24253,"IN0300000","Hancock","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",0,0,0,0,0,0,0,0,01-JAN-13,01-MAR-15,01-MAR-15,01-FEB-18,,01-FEB-18,"N","HANCOCK","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
57702017,5770,2017,"IN0320000","IN0320000","","Y","N",,"I","HENDRICKS","HENDRICKS CO SO DANVILLE","Hendricks","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",77952,24257,"IN0320000","Hendricks","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-APR-15,01-APR-15,01-AUG-17,,01-AUG-17,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","N","Y"
57732017,5773,2017,"IN0320300","IN0320300","","Y","N",,"S","PLAINFIELD","PLAINFIELD PD","Plainfield","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",32067,24260,"IN0320300","Plainfield","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",42,1,43,4,4,8,0,0,01-JAN-13,,,,,,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
57742017,5774,2017,"IN0321100","IN0321100","","Y","N",,"I","AVON","AVON POLICE DEPARTMENT","Avon","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",17585,24261,"IN0321100","Avon","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-17,01-MAY-17,01-AUG-17,,01-AUG-17,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
58272017,5827,2017,"IN0460000","IN0460000","","N","N",,"I","LA PORTE","LA PORTE CO SO LA PORTE","La Porte","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",47016,27128,"INUCR0001","Indiana State Police","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",105,14,119,26,9,35,0,0,01-JAN-13,01-APR-16,01-APR-16,01-FEB-17,,01-FEB-17,"N","LAPORTE","Michigan City-La Porte, IN","Y","Y","Y"
58282017,5828,2017,"IN0460100","IN0460100","","N","N",,"I","LA PORTE","LA PORTE PD","La Porte","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",21681,27128,"INUCR0001","Indiana State Police","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUL-17,01-JUL-17,01-SEP-17,,01-SEP-17,"N","LAPORTE","Michigan City-La Porte, IN","Y","Y","Y"
58292017,5829,2017,"IN0460200","IN0460200","","N","N",,"I","MICHIGAN CITY","MICHIGAN CITY PD","Michigan City","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",31108,27128,"INUCR0001","Indiana State Police","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",74,3,77,9,5,14,0,0,01-JAN-13,01-JAN-17,01-JAN-17,01-AUG-17,,01-AUG-17,"N","LAPORTE","Michigan City-La Porte, IN","Y","Y","Y"
58332017,5833,2017,"IN0460600","IN0460600","","N","N",,"I","WESTVILLE","WESTVILLE PD","Westville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",5545,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-17,01-MAY-17,01-JUL-17,01-JUL-17,01-JUL-17,"N","LAPORTE","Michigan City-La Porte, IN","Y","Y","Y"
58462017,5846,2017,"IN0490200","IN0490200","","N","N",,"I","LAWRENCE","LAWRENCE PD INDIANAPOLIS","Lawrence","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",48174,27128,"INUCR0001","Indiana State Police","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",55,9,64,5,10,15,0,0,01-JAN-13,01-JAN-17,01-JAN-17,01-NOV-17,,01-NOV-17,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
58492017,5849,2017,"IN0490600","IN0490600","","Y","N",,"S","INDIANAPOLIS INTRNTL APT","INTERNATIONAL AIRPORT PD INDIANAPOLIS","Indianapolis International Airport","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,24102,"IN0490600","Indianapolis International Airport","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-18,01-MAY-18,01-NOV-18,,01-NOV-18,"N","MARION","Indianapolis-Carmel-Anderson, IN","Y","N","Y"
58832017,5883,2017,"IN0620200","IN0620200","","Y","N",,"I","CANNELTON","CANNELTON PD","Cannelton","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1483,24137,"IN0620200","Cannelton","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-13,01-AUG-16,01-AUG-16,01-JUL-18,01-JUL-18,01-JUL-18,"N","PERRY","Non-MSA","Y","Y","Y"
58962017,5896,2017,"IN0660000","IN0660000","","N","N",,"I","PULASKI","PULASKI COUNTY PD WINAMAC","Pulaski","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",12564,27128,"INUCR0001","Indiana State Police","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-SEP-17,01-SEP-17,01-JUL-18,,01-JUL-18,"N","PULASKI","Non-MSA","Y","Y","Y"
59102017,5910,2017,"IN0710200","IN0710200","","N","N",,"S","SOUTH BEND","SOUTH BEND PD","South Bend","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",101857,27128,"INUCR0001","Indiana State Police","N",6,"2","Cities from 100,000 thru 249,000","2","Cities from 100,000 thru 249,000","Y",1,"R","Y",222,15,237,19,33,52,0,0,01-JAN-13,01-AUG-18,01-AUG-18,01-NOV-18,01-NOV-18,01-NOV-18,"N","ST JOSEPH","South Bend-Mishawaka, IN-MI","Y","Y","Y"
59422017,5942,2017,"IN0840000","IN0840000","","N","N",,"I","VIGO","VIGO CO SO TERRE HAUTE","Vigo","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","County",44998,27128,"INUCR0001","Indiana State Police","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-17,01-AUG-17,01-JUL-17,,01-JUL-17,"N","VIGO","Terre Haute, IN","Y","Y","Y"
59432017,5943,2017,"IN0840100","IN0840100","","Y","N",,"I","TERRE HAUTE","TERRE HAUTE PD","Terre Haute","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",60861,24374,"IN0840100","Terre Haute","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-DEC-17,01-DEC-17,01-JUN-18,,01-JUN-18,"N","VIGO","Terre Haute, IN","Y","Y","Y"
59632017,5963,2017,"IN0920100","IN0920100","","Y","N",,"I","COLUMBIA CITY","COLUMBIA CITY PD","Columbia City","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",8876,24394,"IN0920100","Columbia City","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,1,1,2,0,0,01-JAN-13,01-MAR-17,01-MAR-17,01-AUG-17,01-AUG-17,01-AUG-17,"N","WHITLEY","Fort Wayne, IN","Y","Y","Y"
59652017,5965,2017,"IN301SP00","IN301SP00","","N","N",,"I","SP: ADAMS COUNTY","SP: ADAMS COUNTY","State Police:","Adams County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","ADAMS","Non-MSA","Y","Y","Y"
59662017,5966,2017,"IN302SP00","IN302SP00","","N","N",,"I","SP: ALLEN COUNTY","SP: ALLEN COUNTY","State Police:","Allen County","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","State Police",0,27128,"INUCR0001","Indiana State Police","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-13,01-JAN-13,01-SEP-14,,01-SEP-14,"N","ALLEN","Fort Wayne, IN","Y","Y","Y"
