"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,121651885,107508149,0,,,"",,,,
2018,121655572,107513251,1,5,13,"F",1,,13,0
2018,121651909,107505647,1,5,25,"M",1,,25,0
2018,121655615,107508200,1,5,51,"M",1,,51,0
2018,121660411,107505677,1,5,48,"M",1,,48,0
2018,121655642,107513287,1,5,31,"M",4,,31,0
2018,121651940,107513296,1,5,37,"M",1,,37,0
2018,121651882,107505608,0,,,"",,,,
2018,121654800,107504904,1,5,36,"M",1,,36,0
2018,121654834,107512767,1,5,27,"M",1,,27,0
2018,121651344,107504952,1,5,27,"M",1,,27,0
2018,121659632,107507539,1,5,29,"M",1,,29,0
2018,121651364,107507545,1,5,39,"M",1,,39,0
2018,121654889,107507547,0,,,"",,,,
2018,121651369,107507549,0,,,"",,,,
2018,121654897,107504980,1,5,26,"M",1,,26,0
2018,121654904,107512812,0,,,"",,,,
2018,121659654,107507563,1,5,37,"M",1,,37,0
2018,121654912,107504997,0,,,"",,,,
2018,121659671,107507574,1,5,20,"M",1,,20,0
2018,121659680,107512828,1,5,24,"M",1,,24,0
2018,121654966,107507607,0,,,"",,,,
2018,121651439,107512859,1,5,67,"M",1,,67,0
2018,121659736,107512867,1,5,68,"F",2,,68,0
2018,121659770,107507658,1,5,11,"F",1,,11,0
2018,121659776,107512897,0,,,"",,,,
2018,121651277,107504887,0,,,"",,,,
2018,121644536,107504890,1,5,30,"F",1,,30,0
2018,118881447,105120725,0,,,"",,,,
2018,118876356,105114843,1,5,45,"M",2,,45,0
2018,118876374,105124239,1,5,59,"M",1,,59,0
2018,118872471,105114869,2,5,50,"M",1,,50,0
2018,118881466,105114869,1,5,45,"F",1,,45,0
2018,118876383,105114869,3,5,45,"F",1,,45,0
2018,118872487,105114883,1,5,50,"F",1,,50,0
2018,118881518,105114909,1,5,46,"M",1,,46,0
2018,118876431,105120802,0,,,"",,,,
2018,118876436,105120806,0,,,"",,,,
2018,118881575,105114951,1,5,13,"F",1,,13,0
2018,118881596,105114972,0,,,"",,,,
2018,118872606,105124369,1,5,43,"M",1,,43,0
2018,118872617,105124382,1,5,32,"M",2,,32,0
2018,118872623,105124391,0,,,"",,,,
2018,118872646,105115036,1,5,23,"F",1,,23,0
2018,118876562,105120926,0,,,"",,,,
2018,118872660,105124432,1,5,33,"M",1,,33,0
2018,118872673,105124444,0,,,"",,,,
2018,118881705,105124448,0,,,"",,,,
2018,122128305,107905724,1,5,33,"M",1,,33,0
2018,122128311,107914873,1,5,32,"M",1,,32,0
2018,122128316,107914881,0,,,"",,,,
2018,122128335,107905750,0,,,"",,,,
2018,122140694,107914916,0,,,"",,,,
2018,122140713,107914934,0,,,"",,,,
2018,122137326,107905821,1,5,62,"F",1,,62,0
2018,122140787,107914998,1,5,45,"M",1,,45,0
2018,122137344,107905835,1,5,43,"M",1,,43,0
2018,122140814,107915024,0,,,"",,,,
2018,122137364,107915033,1,5,43,"F",1,,43,0
2018,122137368,107916447,1,5,36,"F",1,,36,0
2018,122137448,107916534,1,5,61,"M",1,,61,0
2018,122141131,107916625,1,5,57,"F",1,,57,0
2018,122140656,107905734,1,5,33,"F",1,,33,0
2018,122140715,107914935,1,5,23,"M",1,,23,0
2018,122137327,107914993,1,5,40,"M",1,,40,0
2018,122128411,107905825,1,5,55,"M",1,,55,0
2018,122137333,107915005,1,5,61,"F",1,,61,0
2018,122128425,107915010,1,5,18,"F",1,,18,0
2018,122140822,107915025,0,,,"",,,,
2018,122140830,107915040,1,5,25,"M",1,,25,0
2018,122140849,107905884,1,5,33,"M",1,,33,0
2018,122137475,107915198,1,5,45,"F",1,,45,0
2018,122128659,107915280,0,,,"",,,,
2018,121654773,107512728,0,,,"",,,,
2018,121644565,107507470,1,5,30,"M",1,,30,0
2018,121651312,107507488,1,5,45,"M",0,,45,0
2018,121659618,107507524,0,,,"",,,,
2018,121651266,107507438,1,5,18,"M",1,,18,0
2018,115309166,102021752,1,5,21,"F",1,,21,0
2018,115309223,102014208,2,5,22,"M",1,,22,0
2018,115309222,102014208,1,5,20,"F",1,,20,0
2018,115317533,102014227,0,,,"",,,,
2018,115309276,102014255,0,,,"",,,,
2018,115317649,102021946,0,,,"",,,,
2018,115317680,102014369,1,5,38,"F",1,,38,0
2018,115309465,102022003,1,5,24,"M",1,,24,0
2018,115314314,102018820,1,5,40,"M",1,,40,0
2018,115314343,102018846,1,5,22,"M",1,,22,0
2018,115317756,102022051,1,5,31,"M",1,,31,0
2018,115314372,102014456,1,5,22,"M",1,,22,0
2018,115314388,102022102,1,5,17,"M",1,,17,0
2018,115317822,102018908,1,5,54,"M",1,,54,0
2018,115314487,102014514,1,5,34,"M",1,,34,0
2018,115317892,102019007,0,,,"",,,,
2018,115314531,102014556,0,,,"",,,,
2018,115314540,102014569,1,5,15,"F",1,,15,0
2018,115317933,102019036,1,5,40,"F",1,,40,0
2018,115319748,102019054,0,,,"",,,,
2018,115314611,102022271,0,,,"",,,,
2018,115324624,102014626,1,5,54,"F",1,,54,0
2018,115317997,102014648,1,5,28,"F",1,,28,0
2018,115324665,102022320,0,,,"",,,,
2018,115324677,102022336,0,,,"",,,,
2018,115324719,102019185,0,,,"",,,,
2018,115324723,102019195,1,5,16,"M",2,,16,0
