"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,12,96649688,1,9,8005059
2017,5,96650503,1.2,1,8005144
2017,8,96650807,2.25,9,8005190
2017,16,96651015,9,9,8005233
2017,8,96651015,114.075,9,8005232
2017,13,96652530,2,9,8005455
2017,5,96652530,0.08,1,8005454
2017,5,96652597,6.005,1,8005472
2017,8,96654020,10,9,8005633
2017,16,96654020,24.005,9,8005635
2017,8,96654690,1,9,8005730
2017,2,96654690,1,9,8005729
2017,4,96654983,0.9,1,8005779
2017,5,96655034,391.006,1,8005787
2017,5,96656657,3,1,8005966
2017,1,96658888,1.1,1,8006308
2017,8,96659648,93,9,8006397
2017,15,96659908,6,9,8006429
2017,16,96660944,2,9,8006536
2017,5,96663323,1,11,8006818
2017,5,97733353,0.3,3,8166032
2017,5,97733457,1.1,3,8166048
2017,1,97735645,0.5,1,8166239
2017,5,97736230,0.6,1,8166299
2017,16,97736478,7,9,8166333
2017,17,97736846,1,1,8166378
2017,15,97736846,2,9,8166377
2017,2,97736894,1,1,8166384
2017,13,97736203,24,3,8166297
2017,5,97736491,0.074,3,8166335
2017,5,96654999,0.6,1,8005782
2017,8,96652712,0.5,9,8005489
2017,1,96653601,0.1,8,8005584
2017,5,96653917,0.13,3,8005609
2017,16,96654967,4,9,8005775
2017,16,96655044,3,9,8005789
2017,4,96657124,1.02,1,8006035
2017,5,96657676,0.1,1,8006115
2017,5,96659032,4,1,8006323
2017,1,96659089,,,8006332
2017,1,96659348,1,1,8006357
2017,2,96659433,19.009,1,8006365
2017,16,96659433,1.5,9,8006366
2017,2,96659871,1,1,8006427
2017,5,96659891,1,3,8006428
2017,16,96660417,,,8006483
2017,8,96663057,1,9,8006789
2017,4,96663057,0.5,1,8006788
2017,5,96663085,1,1,8006795
2017,5,96663257,4,1,8006806
2017,5,96664220,4.3,1,8006867
2017,16,96655552,1,11,8005840
2017,4,96656806,81.46,1,8005991
2017,4,96657459,0.001,1,8006075
2017,4,96658752,0.01,1,8006292
2017,1,96658881,1,1,8006306
2017,1,96659026,1.1,1,8006321
2017,1,96659053,0.6,1,8006329
2017,5,96660074,0.067,1,8006442
2017,2,96660148,0,1,8006455
2017,16,96660148,2,9,8006456
2017,5,96660678,6.8,1,8006507
2017,11,96649518,1.6,1,8005043
2017,5,96649518,4,1,8005042
2017,8,96649683,1,9,8005056
2017,2,96650818,41.6,1,8005193
2017,18,96650818,,,8005195
2017,4,96650818,42,9,8005194
2017,4,96651280,9.004,1,8005275
2017,4,96652573,3.3,1,8005464
2017,1,96652573,0.3,1,8005462
2017,4,96654021,0.5,1,8005634
2017,16,96654021,1,9,8005636
2017,16,96654908,282,9,8005761
2017,16,96655575,4,9,8005842
2017,4,96655641,0.8,1,8005849
2017,2,96655641,0.7,1,8005848
2017,4,96656595,0.01,1,8005949
2017,4,96656912,1,1,8006005
2017,2,96656912,1,1,8006004
2017,4,96657266,0.25,1,8006051
2017,16,96657571,1,1,8006096
2017,12,96658173,8,9,8006176
2017,8,96658173,5,9,8006172
2017,2,96658196,0.2,1,8006182
2017,18,96658196,,,8006183
2017,1,96658196,0.8,1,8006181
2017,8,96658417,0.2,1,8006224
2017,16,96659023,0.5,9,8006322
2017,4,96659095,100,1,8006334
2017,1,96659095,5.2,1,8006333
2017,8,96659396,1,9,8006360
2017,4,96659841,6.004,1,8006421
2017,8,96660789,3,9,8006518
2017,1,103555241,3.5,1,9073599
2017,5,101890140,8.003,3,8785302
2017,5,101892103,1,1,8785527
2017,5,101892320,0.7,1,8785553
2017,16,101892374,4,9,8785560
2017,15,101890059,2,9,8785295
2017,1,101892768,1.1,1,8785631
2017,8,102884246,1,9,8955712
2017,18,102884379,,,8955727
2017,4,102884379,8.018,1,8955725
2017,17,102884379,21,9,8955726
2017,9,102884833,10,9,8955775
2017,5,102884833,7,1,8955774
2017,12,101892170,3.7,1,8785544
2017,2,101892493,0.5,1,8785584
2017,5,101889693,1,3,8785263
2017,5,101890123,0.01,1,8785300
2017,7,101892725,1,9,8785614
2017,16,101890092,4,9,8785297
2017,5,101891598,2,1,8785439
2017,4,101892128,1,9,8785535
2017,13,101892379,1,9,8785562
2017,8,101892379,96,1,8785561
2017,18,102883348,,,8955573
2017,4,102883348,10.076,1,8955572
2017,1,102883348,61.008,1,8955571
2017,8,103553884,4,9,9073395
2017,8,103554635,1,11,9073462
2017,1,103555077,9.002,1,9073548
2017,4,103555145,0.1,1,9073576
2017,2,103555145,1,1,9073572
2017,1,102884224,1,1,8955707
2017,16,101891757,42.5,9,8785451
2017,8,101891757,1,9,8785450
2017,4,103209883,2,1,9015969
2017,8,104616874,4,9,9269667
2017,1,104617349,0.1,1,9259863
2017,16,101889785,20,9,8785278
2017,5,101890298,1,11,8785313
2017,2,101890570,2.5,1,8785327
2017,17,101892383,1,11,8785566
2017,8,101892383,1,11,8785565
2017,6,101889661,11,9,8785256
2017,6,101890520,2,9,8785324
2017,16,101890692,15,9,8785338
2017,1,101892802,7.4,1,8785635
2017,17,101889384,1,9,8785218
2017,8,101889384,1,9,8785217
2017,17,101892210,0.009,1,8785548
2017,1,101892679,0.9,1,8785605
2017,8,103555142,2,9,9073574
2017,1,104624610,13.009,1,9264693
2017,2,104624610,197.006,1,9264694
2017,4,104617096,11.87,1,9269697
2017,2,104617096,12.24,1,9269696
2017,5,104616869,5.7,1,9269664
2017,5,104624613,5.1,1,9264696
2017,5,106767686,0.1,3,9728234
2017,8,106030048,21,9,9576538
2017,4,106785100,5.34,1,9736732
2017,2,106777772,14.2,1,9728786
2017,4,106777772,12.009,1,9732055
2017,8,106030100,0.9,1,9576545
2017,5,106771795,132.6,1,9728206
2017,5,104620341,1,1,9269663
2017,3,104620341,1,1,9259832
2017,16,104620341,1,11,9264692
2017,5,104617075,7.5,1,9259846
2017,16,104617075,4,9,9259848
2017,12,104617075,23,9,9259847
2017,17,104617074,8,9,9264734
2017,8,104617074,5,9,9269690
2017,8,104624594,,,9264690
2017,16,104624604,10,9,9269662
2017,1,104624604,0.5,1,9264691
2017,1,104620423,0.4,1,9259840
2017,16,106774957,16,3,9731541
2017,4,100849670,1.9,1,8615145
2017,2,100849670,1.4,1,8615144
2017,1,100849670,0.1,1,8615143
2017,5,100850009,0.665,3,8615171
2017,5,100850094,1,4,8615179
2017,2,100850094,0.04,1,8615177
2017,1,100850365,1,1,8615207
2017,5,100850427,20.499,3,8615220
2017,2,100850427,16,1,8615218
2017,1,100850427,19,1,8615217
2017,16,100850033,0.025,3,8615173
2017,5,100850760,1,1,8615270
2017,16,100850344,9,9,8615205
2017,4,101426176,0.3,1,8708259
2017,1,101426231,39.7,1,8708273
2017,4,101426231,6.3,1,8708274
2017,4,101426506,0.1,1,8708294
2017,16,101426513,1,9,8708296
2017,2,101426668,1.11,1,8708324
2017,4,101426695,1,11,8708328
2017,4,101426748,6,9,8708329
2017,16,101426748,4,9,8708330
2017,15,100849214,3.5,9,8615096
2017,5,100849491,1,1,8615133
2017,8,100849450,0.63,1,8615128
2017,5,100160131,3,1,8509315
2017,2,100161579,2.1,1,8509516
2017,12,100161950,2.7,1,8509577
2017,5,100162325,1,1,8509621
2017,5,100159998,0.165,3,8509299
2017,8,100159998,27,9,8509300
2017,13,100161434,2,9,8509490
2017,4,100163481,1.1,1,8509768
2017,8,100163591,1,9,8509775
2017,5,100159957,0.25,1,8509291
2017,7,100159988,1,9,8509297
2017,16,100160061,22,9,8509306
2017,8,100160756,1,9,8509412
2017,1,100161472,0.9,1,8509497
2017,5,100163711,3.2,1,8509788
2017,8,100162217,1,9,8509610
2017,16,100161110,7,9,8509460
2017,5,100162628,0.01,3,8509673
2017,5,100163696,7,1,8509785
2017,5,100160907,0.02,1,8509443
2017,8,100161372,0.5,1,8509484
2017,1,100163302,7,1,8509748
2017,5,100163503,0.009,1,8509772
2017,5,100159984,4.009,1,8509296
2017,16,100161277,1,9,8509473
2017,17,100162414,19.9,1,8509635
2017,16,100160519,7,9,8509366
2017,5,100159960,1,3,8509292
2017,4,100162002,1,9,8509581
2017,5,101426246,0.06,3,8708277
2017,12,101426329,4,9,8708287
2017,5,101426763,1,1,8708334
2017,5,101425720,,,8708203
2017,4,101426403,1.005,1,8708289
2017,8,101426566,,,8708310
2017,5,101426821,0.275,3,8708340
2017,17,101426885,33,1,8708347
2017,15,101425929,40,9,8708236
2017,8,101425929,3,9,8708235
2017,6,101425929,50,9,8708234
2017,16,101426157,1.2,1,8708251
2017,5,101426223,3.43,3,8708268
2017,16,101426230,30,9,8708272
2017,5,101426521,9.5,1,8708301
2017,2,101426521,0.5,1,8708300
2017,18,101426521,,,8708303
2017,8,101426539,1,5,8708305
2017,18,101426539,,,8708307
2017,4,101426539,0.01,1,8708304
2017,4,101426633,1,11,8708319
2017,5,101426770,,,8708336
2017,5,101425677,,,8708200
2017,8,101426905,1,9,8708350
2017,5,103209882,1,1,9015968
2017,8,100849427,1,9,8615126
2017,1,100850499,1.1,1,8615232
2017,5,100850795,2,1,8615271
2017,2,100160447,0.1,1,8509353
2017,5,100160808,0.15,3,8509421
2017,1,100850010,1,1,8615172
2017,5,100850047,1.125,3,8615174
2017,5,100850699,1,1,8615259
2017,5,100849486,15.45,3,8615132
2017,8,100850602,33,9,8615247
2017,13,100849997,1.5,9,8615170
2017,4,100850660,16,1,8615254
2017,5,100850870,5,1,8615276
2017,8,100849124,10,9,8615087
2017,1,100849604,0.76,1,8615138
2017,4,100849604,1.17,1,8615139
2017,4,103554803,1,1,9073477
2017,15,101425755,20,9,8708209
2017,4,101425807,5.1,1,8708217
2017,15,101425807,17,9,8708220
2017,4,101426170,2.3,1,8708257
2017,4,101426308,0.3,1,8708284
2017,16,101426308,6,9,8708285
2017,2,101426308,0.3,1,8708283
2017,4,100849029,1.1,1,8615076
2017,1,100850868,0.9,1,8615275
2017,5,100160063,2.2,1,8509305
2017,5,100160075,2.2,1,8509307
2017,4,100160545,10.46,1,8509372
2017,1,100160545,0.51,1,8509370
2017,2,100160545,9.85,1,8509371
2017,1,100161538,5,1,8509512
2017,5,100161908,1.2,1,8509573
2017,17,100162312,3.9,1,8509618
2017,4,100159973,4,1,8509295
2017,1,100159973,0.1,1,8509294
2017,2,100160633,1.2,1,8509392
2017,16,100160633,3,9,8509393
2017,16,100161594,5,9,8509519
2017,8,100162693,1,9,8509688
2017,5,100162693,0.1,1,8509687
2017,5,101425809,2.4,1,8708221
2017,5,101426228,4.6,1,8708271
2017,5,101426414,,,8708290
2017,8,101426514,49,9,8708297
2017,3,103208533,,,9015755
2017,1,100161532,0.21,1,8509510
2017,16,100849023,40.005,9,8615075
2017,5,100850095,0.1,3,8615180
2017,8,100850382,8,1,8615211
2017,1,100850578,6.007,1,8615246
2017,8,100850663,2,9,8615253
2017,16,100850663,3,9,8615256
2017,17,100160096,1,9,8509310
2017,4,100160096,0.5,1,8509309
2017,1,100161466,0.9,1,8509493
2017,5,100160123,0.3,1,8509312
2017,1,100162716,0.7,1,8509690
2017,8,100162716,0.3,1,8509691
2017,16,103555097,1,9,9073556
2017,16,103555144,11,1,9073575
2017,4,103555144,0.05,1,9073573
2017,2,103555144,6.6,1,9073571
2017,4,103209792,1,1,9015963
2017,5,101889904,0.25,3,8785287
2017,5,101892143,6,1,8785541
2017,5,101891410,107.73,1,8785419
2017,5,101891518,27.9,1,8785431
2017,16,101892340,3,9,8785554
2017,1,101892693,0.004,1,8785608
2017,1,101892812,2.006,1,8785639
2017,5,101889831,0.1,3,8785282
2017,5,101889856,1,9,8785284
2017,4,101890195,0.001,1,8785304
2017,5,101890265,0.001,3,8785310
2017,2,101891475,15,1,8785426
2017,8,101892352,1,1,8785556
2017,2,102883133,0.5,1,8955533
2017,8,102883133,1,11,8955534
2017,5,102884521,2.1,1,8955739
2017,5,102884835,0.25,1,8955777
2017,2,102884835,0.5,1,8955776
2017,5,104617079,0.14,3,9269692
2017,5,104617079,36,10,9264735
2017,8,104624898,10.005,9,9264738
2017,16,102885012,1,9,8955799
2017,12,102885012,0.1,1,8955798
2017,4,102885080,0.2,5,8955800
2017,1,102884280,0.7,1,8955713
2017,5,102884518,1,11,8955738
2017,17,101889940,1,1,8785288
2017,4,101890069,1,1,8785296
2017,16,101890948,7,9,8785370
2017,2,101892273,0.1,1,8785551
2017,4,101892273,1,9,8785552
2017,5,101889826,6,3,8785281
2017,4,101890273,1,1,8785312
2017,2,101891081,12.5,1,8785387
2017,15,101891632,3.5,9,8785443
2017,5,101892380,0.1,1,8785563
2017,5,101890595,5,1,8785330
2017,5,101891077,5.669,1,8785386
2017,5,101891397,2.834,1,8785417
2017,16,101891514,1,1,8785430
2017,1,101892681,0.4,1,8785607
2017,4,101889583,0.3,1,8785249
2017,1,101889583,0.2,1,8785248
2017,4,101889842,0.08,1,8785283
2017,2,102885009,2.3,1,8955796
2017,16,102885009,1.008,1,8955797
2017,1,102885009,0.2,1,8955795
2017,12,101889497,0.5,9,8785240
2017,5,101889689,2,1,8785262
2017,5,101890231,2,3,8785307
2017,1,103555080,1.8,1,9073550
2017,8,103555080,6,9,9073552
2017,16,96654982,1.9,1,8005777
2017,8,96655065,6,9,8005798
2017,16,96655065,5,9,8005799
2017,6,96655065,9,9,8005796
2017,8,96655960,1,9,8005866
2017,4,96656055,1,11,8005879
2017,4,96657185,1,9,8006037
2017,1,96659270,1.2,1,8006348
2017,15,96659270,12,9,8006350
2017,4,96659270,1,9,8006349
2017,8,96661534,0.6,1,8006581
2017,4,96662313,0.4,5,8006642
2017,12,96663316,7,9,8006816
2017,17,96663316,3,9,8006817
2017,2,96663431,0.1,1,8006829
2017,16,96655625,1,9,8005845
2017,1,96657399,13.65,1,8006062
2017,4,96657399,0.01,1,8006064
2017,1,96657883,0.55,1,8006131
2017,4,96657883,0.22,1,8006132
2017,1,96659058,0.2,1,8006330
2017,8,96660132,1,9,8006453
2017,5,96660200,1,3,8006459
2017,5,96661390,11.3,1,8006562
2017,2,96661483,1.6,1,8006574
2017,16,96661483,0.8,1,8006575
2017,5,96663507,0.42,3,8006833
2017,5,96664235,16.1,1,8006870
2017,4,97076281,1,11,8069874
2017,2,97076315,1.6,1,8069879
2017,16,97076579,1,11,8069904
2017,5,97075214,1,3,8069775
2017,4,97075214,1,1,8069774
2017,1,97735640,0.51,1,8166238
2017,5,97736599,0,3,8166355
2017,4,97737071,1.6,1,8166411
2017,2,97733932,1,1,8166082
2017,16,97734590,1,9,8166116
2017,12,97737031,1,1,8166405
2017,5,97733978,1.75,1,8166085
2017,8,97736023,23,9,8166275
2017,18,97736363,,,8166324
2017,13,97736363,45,9,8166323
2017,4,97736363,0.001,1,8166322
2017,5,97736650,1,1,8166360
